	nl_ps	fol_ps	nl_h	fol_h	label	exception
205	A black and white dog is playing with a tattered volleyball in a brown field	all x. all y. all z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & BlackAndWhite(y) & Tattered(z) & BrownField(w) -> PlayingWith(x, y, z, w))	A black and white dog is playing with a broken volleyball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & Broken(z) & PlayingWith(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2"
206	The little boy is riding a bicycle in a race	exists x.exists y. (LittleBoy(x) & Bicycle(y) & Riding(x, y) & Race(z) & ParticipatingIn(x, z))	A bicycle is being ridden by the little boy in a race	all x.all y. (Bicycle(x) & LittleBoy(y) & Riding(y, x) -> Race(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Race/1, Race/2.


Fatal error:  The following symbols are used with multiple arities: Race/1, Race/2"
207	A blond woman is sitting on the roof of a yellow vehicle and two people are inside	exists x. exists y. exists z. (Blond(x) & Woman(x) & YellowVehicle(y) & Roof(y, x) & exists w. exists u. (Person(w) & Person(u) & Inside(w, y) & Inside(u, y)))	A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside	all x.all y.all z. (Woman(x) & BlondHair(x) & YellowVehicle(y) & Roof(z) & SittingOn(x, z) & TwoPeopleInside(y) -> WomanOnRoof(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Roof/2, Roof/1.


Fatal error:  The following symbols are used with multiple arities: Roof/2, Roof/1"
208	A girl in blue is sliding down a green slide	all x.all y.all z. (Girl(x) & Blue(x) & GreenSlide(y) & Slide(z) -> SlidingDown(x, y, z))	A girl in blue is sliding down a slide	all x.all y. (Girl(x) & Blue(x) & Slide(y) -> SlidingDown(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2.


Fatal error:  The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2"
209	Five people are standing in the grass with three dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z)	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
210	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing with three dogs in the park beside the road	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)	n	"End of input found.  Expected token ')'.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)
                                                                                                                                                                                                                           ^"
211	Five people are running with three dogs in the green field beside the road	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Dog(x) & Dog(y) & Dog(z) & GreenField(x) & GreenField(y) & GreenField(z) & Road(x) & Road(y) & Road(z))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
212	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
213	Five people are standing in the grass with no dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & not Dog(z) & not Dog(w) & not Dog(v))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	c	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
214	An Arabic man is wearing a white hat	exists x. (Man(x) & Arabic(x) & Wearing(x, WhiteHat))	A white hat is being worn by an Arabic man	exists x. exists y. (WhiteHat(x) & Man(y) & Wears(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0.


Fatal error:  The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0"
215	An Arabic man is wearing a white hat	exists x. (Man(x) & Arabic(x) & Wearing(x, WhiteHat))	A man with a white hat and brown shirt is behind a woman in red and is looking to the side	all x.all y. (Man(x) & Woman(y) & WhiteHat(x) & BrownShirt(x) & Red(y) & LookingToSide(x) -> Behind(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0.


Fatal error:  The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0"
216	A man with a white hat and brown shirt is behind a woman in red and is looking to the left	all x.all y. (Man(x) & Woman(y) & WhiteHat(x) & BrownShirt(x) & Red(y) & LookingToLeft(x) -> Behind(x, y))	An Arabic man is wearing a white hat	exists x. (Man(x) & Arabic(x) & Wearing(x, WhiteHat))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0.


Fatal error:  The following symbols are used with multiple arities: WhiteHat/1, WhiteHat/0"
217	A cyclist on a yellow bike is airborne	all x.all y. (Cyclist(x) & YellowBike(y) -> Airborne(x))	There is no cyclist on a yellow bike airborne	not exists x. (Cyclist(x) & YellowBike(y) & Airborne(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Airborne/1, Airborne/2.


Fatal error:  The following symbols are used with multiple arities: Airborne/1, Airborne/2"
218	People are sitting against a wall	exists x. exists y. (Person(x) & Wall(y) & SittingAgainst(x, y))	People are sitting near a wall	exists x. exists y. (Person(x) & Person(y) & SittingNear(x, y, Wall))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wall/1, Wall/0.


Fatal error:  The following symbols are used with multiple arities: Wall/1, Wall/0"
219	Rollerbladers are rolling in formation down a hill	all x. all y. all z. (Rollerblader(x) & Hill(y) & RollingInFormation(x, y) -> Down(x, z) & Hill(z))	Rollerbladers are not rolling in formation down a hill	all x. (Rollerblader(x) -> not RollingInFormation(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1.


Fatal error:  The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1"
220	People are walking across a rope bridge over a rocky stream	all x. all y. all z. (Person(x) & RopeBridge(y) & RockyStream(z) -> WalkingAcross(x, y, z))	Three people are walking across a rope and wood bridge over a river	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingAcross(x, ropeBridge) & WalkingAcross(y, woodBridge) & WalkingAcross(z, river))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2.


Fatal error:  The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2"
221	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	Several people are not walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Bridge(b) & not WalkingInLine(x, y, z, b))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/1, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/1, Bridge/0"
222	Four people are sitting on a bridge over a body of water	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & Bridge(x, y, z, w) & OverWater(x, y, z, w))	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/4, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/4, Bridge/0"
223	Three men are sitting on a mountainside and looking at the view with a pair of binoculars	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & SittingOnMountainside(x, y, z) & LookingAtView(x, y, z) & UsingBinoculars(x, y, z))	Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars	exists x.exists y.exists z. (Hiker(x) & Hiker(y) & Hiker(z) & SittingOnMountainside(x) & SittingOnMountainside(y) & SittingOnMountainside(z) & LookingAtViewWithBinoculars(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1.


Fatal error:  The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1"
224	A white dog on a leash is walking in the water	all x.all y. (WhiteDog(x) & Leash(y) & OnLeash(x, y) -> WalkingInWater(x))	The dog is on a leash and is walking out of the water	exists x. (Dog(x) & OnLeash(x) & WalkingOutOfWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: OnLeash/2, OnLeash/1.


Fatal error:  The following symbols are used with multiple arities: OnLeash/2, OnLeash/1"
225	A black dog on a leash is walking in the water	all x.all y. (BlackDog(x) & Leash(y) & OnLeash(x, y) -> WalkingInWater(x))	The dog is on a leash and is walking in the water	exists x. (Dog(x) & OnLeash(x) & WalkingInWater(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: OnLeash/2, OnLeash/1.


Fatal error:  The following symbols are used with multiple arities: OnLeash/2, OnLeash/1"
226	A red sled is being held by a little girl in a green coat and a boy walking in the snow	all x.all y.all z. (RedSled(x) & LittleGirl(y) & GreenCoat(y) & Boy(z) & WalkingInSnow(z) -> Holds(y, x))	A little girl in a green coat and a boy holding a red sled are walking in the snow	exists x. exists y. (LittleGirl(x) & GreenCoat(x) & Boy(y) & RedSled(y) & WalkingInSnow(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2"
227	A cyclist is biking in a snowy forest at day	all x.all y.all z. (Cyclist(x) & Biking(x, y) & SnowyForest(y) & Day(z) -> In(x, y, z))	A cyclist is biking in a snowy forest at night	exists x. (Cyclist(x) & Biking(x) & In(x, SnowyForest) & At(x, Night))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1, SnowyForest/1, SnowyForest/0.


Fatal error:  The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1, SnowyForest/1, SnowyForest/0"
228	A black and brown cat is eyeing a fly	exists x.exists y.exists z. (Cat(x) & Cat(y) & Fly(z) & Black(x) & Brown(y) & Eyeing(x, z))	A black and brown dog is eyeing a fly	exists x. (Dog(x) & Black(x) & Brown(x) & Eyeing(x, Fly))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fly/1, Fly/0.


Fatal error:  The following symbols are used with multiple arities: Fly/1, Fly/0"
229	There is no dog running with a volleyball	not exists x. (Dog(x) & Running(x) & With(x, Volleyball))	A dog is running with a volleyball	exists x.exists y. (Dog(x) & Volleyball(y) & Running(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0.


Fatal error:  The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0"
230	A brown puppy is gnawing a wooden post that is stuck into the ground	all x.all y.all z. (BrownPuppy(x) & WoodenPost(y) & StuckInGround(z) -> Gnawing(x, y, z))	A brown puppy is gnawing a metallic post that is stuck in the ground	all x.all y. (BrownPuppy(x) & MetallicPost(y) & Gnawing(x, y) -> StuckInGround(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gnawing/3, Gnawing/2.


Fatal error:  The following symbols are used with multiple arities: Gnawing/3, Gnawing/2"
231	A dog is running through the white snow	exists x. (Dog(x) & Running(x) & Through(x, whiteSnow))	A dog is running through the snow	exists x. (Dog(x) & Running(x) & Through(x, snow))	e	"'whiteSnow' is an illegal variable name.  Constants may not be quantified.
all x. all whiteSnow. (Through(x, whiteSnow) -> Through(x, whiteSnow))
           ^"
232	A brown and white dog is catching a dirty tennis ball in a dirt field	exists x. (Dog(x) & Brown(x) & White(x) & Catching(x, dirtyTennisBall) & In(x, dirtField))	A brown and white dog is biting a dirty tennis ball in a dirt field	exists x. exists y. exists z. (Dog(x) & TennisBall(y) & DirtField(z) & Brown(x) & White(x) & Biting(x, y) & In(x, z))	n	"'dirtField' is an illegal variable name.  Constants may not be quantified.
all x. all dirtField. (In(x, dirtField) -> In(x, dirtField))
           ^"
233	A woman is showing a small cat to an infant	exists x. exists y. exists z. (Woman(x) & SmallCat(y) & Infant(z) & Shows(x, y, z))	A woman is showing a small dog to an infant	exists x. exists y. exists z. (Woman(x) & SmallDog(y) & Infant(z) & Shows(x, y) & To(x, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Shows/3, Shows/2.


Fatal error:  The following symbols are used with multiple arities: Shows/3, Shows/2"
