	nl_ps	fol_ps	nl_h	fol_h	label	exception
392	The bike rider is not looking at the accident of another bike rider	exists z500. not exists x. ((Bike(x, z500) & Rider(z500)) & Accident(y) & BikeRider(z) & BikeRider(w) & LookingAt(x, y, z) & LookingAt(x, y, w))	The bike rider is looking at an accident of another bike rider	exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BikeRider(y) & Accident(y) -> LookingAt(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: LookingAt/3, LookingAt/2.


Fatal error:  The following symbols are used with multiple arities: LookingAt/3, LookingAt/2"
393	The bike rider is looking at an accident of another bike rider	exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BikeRider(y) & Accident(y) -> LookingAt(x, y))	A person is looking at a motocross bike that is lying on its side and another is racing by	exists z500. all x.all y.all z. (Person(x) & Person(y) & (Motocross(z, z500) & Bike(z500)) & LyingOnSide(z) & RacingBy(y, z) -> LookingAt(x, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/2, Bike/1.


Fatal error:  The following symbols are used with multiple arities: Bike/2, Bike/1"
394	There are no dogs playing in the snow	not exists x. (Dog(x) & PlayingInSnow(x))	A brown dog and a gray dog are playing in the snow	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Gray(y) & PlayingInSnow(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2"
395	A young woman is getting a tattoo on her hand	exists z500. exists x. ((Young(x, z500) & Woman(z500)) & Tattoo(x) & On(x, Hand))	A girl is getting a tattoo on her hand	exists x. (Girl(x) & Tattoo(x) & On(x, Hand))	e	"'Hand' is an illegal variable name.  Constants may not be quantified.
all x. all Hand. (On(x, Hand) -> On(x, Hand))
           ^"
396	A man is standing bare-chested beside a yellow canoe on some rocks with water in the background	exists z500. exists x. exists y. exists z. (Man(x) & (Yellow(y, z500) & Canoe(z500)) & Rocks(z) & StandingBeside(x, y) & On(x, z) & WaterInBackground(x))	A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background	exists z500. exists z500. exists x. exists y. exists z. (Man(x) & (Red(x, z500) & Jacket(z500)) & (Yellow(y, z500) & Canoe(z500)) & Rocks(z) & WaterInBackground(z) & Wearing(x, y) & StandingBeside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3.


Fatal error:  The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3"
397	A tree is falling over a bridge made over the river which a dog is crossing	all x.all y.all z. (Tree(x) & Bridge(y) & River(z) & MadeOver(y, z) & Crossing(y, z) -> FallsOver(x, y))	A dog is crossing a river on a bridge made from a fallen tree	exists x. exists y. exists z. (Dog(x) & River(y) & Bridge(z) & Crossing(x, y, z) & MadeFromFallenTree(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crossing/2, Crossing/3.


Fatal error:  The following symbols are used with multiple arities: Crossing/2, Crossing/3"
398	A young lady in a bikini is lying on the beach	exists z500. exists z500. all x. ((Young(x, z500) & Lady(z500)) & (Wearing(x, z500) & Bikini(z500)) -> LyingOnBeach(x))	A lady who looks young is lying on the beach	exists z500. all x. (Lady(x) & (Looks(x, z500) & Young(z500)) -> LyingOnBeach(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/2, Young/1.


Fatal error:  The following symbols are used with multiple arities: Young/2, Young/1"
399	A little boy with brown hair is jumping off of a brown chair onto the floor	exists z500. exists z500. exists x. exists y. exists z. ((Little(x, z500) & Boy(z500)) & (Brown(x, z500) & Hair(z500)) & Chair(y) & Brown(y) & Floor(z) & JumpingOffOf(x, y, z))	There is no little boy with brown hair jumping off of a brown chair onto the floor	exists z500. exists z500. not exists x. ((Little(x, z500) & Boy(z500)) & (Brown(x, z500) & Hair(z500)) & JumpsOffBrownChair(x) & LandsOnFloor(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
400	One little boy with brown hair is jumping off of the brown chair onto the floor	exists z500. exists z500. exists x. exists y. exists z. ((Little(x, z500) & Boy(z500)) & (Brown(x, z500) & Hair(z500)) & Chair(y) & Brown(y) & Floor(z) & JumpingOff(x, y, z))	A young boy is jumping off a chair	exists z500. exists x. ((Young(x, z500) & Boy(z500)) & JumpingOffChair(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
401	The dog is running into a brown light	all x. all y. (Dog(x) & Light(y) & Brown(y) -> RunsInto(x, y))	A light brown dog is running up a street	exists z500. exists x. (Dog(x) & (Light(x, z500) & Brown(z500)) & RunningUpStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Light/1, Light/2.


Fatal error:  The following symbols are used with multiple arities: Light/1, Light/2"
402	A great dog is climbing a steep hill	exists x. (Dog(x) & Great(x) & Climbing(x, SteepHill))	A great dog is wildly climbing a steep hill	exists z500. exists z500. all x. (Dog(x) & (Wildly(x, z500) & Climbing(z500)) & (Steep(x, z500) & Hill(z500)) -> Great(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/2, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/2, Climbing/1"
403	People are walking through a crowded street	exists z500. exists x. exists y. (Person(x) & Person(y) & (Crowded(z, z500) & Street(z500)) & WalkingThrough(x, z) & WalkingThrough(y, z))	People are walking through a street which is crowded	all x.all y. (Person(x) & Street(y) & WalkingThrough(x, y) -> Crowded(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crowded/2, Crowded/1.


Fatal error:  The following symbols are used with multiple arities: Crowded/2, Crowded/1"
404	A person is wearing grey pants on a snowboard	exists x. (Person(x) & Wearing(x, greyPants) & Snowboarding(x))	A snowboarding man is jumping through the air	exists z500. all x. ((Snowboarding(x, z500) & Man(z500)) -> JumpsThroughAir(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Snowboarding/1, Snowboarding/2.


Fatal error:  The following symbols are used with multiple arities: Snowboarding/1, Snowboarding/2"
405	There is no person riding a bike along a muddy trail	exists z500. not exists x. (Person(x) & (Riding(x, z500) & Bike(z500)) & OnMuddyTrail(x))	A person is riding a bike along a muddy trail	exists z500. exists x. exists y. exists z. (Person(x) & Bike(y) & (Muddy(z, z500) & Trail(z500)) & Riding(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
406	A man in blue is riding a horse on a dirt road	exists z500. all x.all y.all z. (Man(x) & Blue(x) & Horse(y) & (Dirt(z, z500) & Road(z500)) -> RidingOn(x, y, z))	A man is riding a dirty horse on a blue road	exists z500. exists x. exists y. exists z. (Man(x) & Horse(y) & (Blue(z, z500) & Road(z500)) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Blue/1, Blue/2.


Fatal error:  The following symbols are used with multiple arities: Blue/1, Blue/2"
407	A man in a blue cowboy hat is riding a white horse	exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))	A woman in blue is riding a horse on a dirt road	exists z500. all x. all y. all z. (Woman(x) & Blue(x) & Horse(y) & (Dirt(z, z500) & Road(z500)) -> RidingOn(x, y, z))	n	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))
                                                                            ^"
408	A man in a blue cowboy hat is riding a white horse	exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))	A man is riding a dirty horse on a blue road	exists z500. exists x. exists y. exists z. (Man(x) & Horse(y) & (Blue(z, z500) & Road(z500)) & Riding(x, y, z))	n	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))
                                                                            ^"
409	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	Two white dogs and one brown dog are chasing a toy	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, toy))	e	"'Ball' is an illegal variable name.  Constants may not be quantified.
all x. all y. all z. all Ball. (Chasing(x, y, z, Ball) -> Chasing(x, y, z, Ball))
                         ^"
410	Two white dogs and one brown dog are not chasing a ball	exists z500. exists z500. not (exists x. exists y. exists z. ((White(x, z500) & Dog(z500)) & WhiteDog(y) & (Brown(z, z500) & Dog(z500)) & ChasingBall(x, y, z)))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1"
411	Two white dogs are playing with a brown dog and a tennis ball	exists z500. exists z500. exists z500. exists x. exists y. exists z. exists w. ((White(x, z500) & Dog(z500)) & WhiteDog(y) & (Brown(z, z500) & Dog(z500)) & (Tennis(w, z500) & Ball(z500)) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0"
412	Two white cats are playing with a brown dog and a ball	exists z500. exists z500. exists x.exists y.exists z.exists w. ((White(x, z500) & Cat(z500)) & WhiteCat(y) & (Brown(z, z500) & Dog(z500)) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0"
413	Two white dogs are playing with a brown dog and a ball	exists z500. exists z500. exists x. exists y. exists z. exists w. ((White(x, z500) & Dog(z500)) & WhiteDog(y) & (Brown(z, z500) & Dog(z500)) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a toy	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, toy))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1"
414	Four athletes are with a man in a crowded stadium	exists z500. exists x. exists y. exists z. exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Man(x) & Man(y) & Man(z) & Man(w) & (Crowded(x, z500) & Stadium(z500)) & CrowdedStadium(y) & CrowdedStadium(z) & CrowdedStadium(w))	Four athletes are with a woman in a crowded stadium	exists x.exists y.exists z.exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Woman(w) & With(x, y, z, w) & CrowdedStadium(x, y, z, w))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4.


Fatal error:  The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4"
415	A fur scarf is being held by an Asian woman	exists z500. exists x. exists y. ((Fur(x, z500) & Scarf(z500)) & Woman(y) & Asian(y) & Holds(y, x))	An Asian woman is holding a fur scarf	exists z500. exists z500. exists x. ((Asian(x, z500) & Woman(z500)) & exists y. ((Fur(y, z500) & Scarf(z500)) & Holding(x, y)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Asian/1, Asian/2.


Fatal error:  The following symbols are used with multiple arities: Asian/1, Asian/2"
416	Two poodles are in the snow and one is jumping high	exists z500. exists z500. exists x.exists y.exists z. (Poodle(x) & Poodle(y) & Poodle(z) & (In(x, z500) & Snow(z500)) & InSnow(y) & (Jumping(z, z500) & High(z500)))	Two poodles are in the snow and one is jumping	exists z500. exists x.exists y.exists z. (Poodle(x) & Poodle(y) & Poodle(z) & (In(x, z500) & Snow(z500)) & InSnow(y) & Jumping(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Jumping/2, Jumping/1.


Fatal error:  The following symbols are used with multiple arities: Jumping/2, Jumping/1"
417	A young boy in the blue shirt is jumping into the water	exists z500. exists z500. all x.all y. ((Young(x, z500) & Boy(z500)) & (Blue(y, z500) & Shirt(z500)) -> JumpingIntoWater(x, y))	The young boy in the blue shirt is jumping into the water	exists z500. exists z500. exists x. ((Young(x, z500) & Boy(z500)) & (Blue(x, z500) & Shirt(z500)) & JumpingIntoWater(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1.


Fatal error:  The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1"
418	A young girl is jumping into a still lake	exists z500. exists x. exists y. ((Young(x, z500) & Girl(z500)) & Lake(y) & JumpsInto(x, y))	A young boy is jumping into a still lake	exists z500. exists x. exists y. exists z. ((Young(x, z500) & Boy(z500)) & Lake(y) & Still(z) & JumpsInto(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3.


Fatal error:  The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3"
419	A black and white dog is playing with a broken volleyball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & Broken(z) & PlayingWith(x, z))	A black and white dog is playing with a broken ball	exists z500. all x.all y. (Dog(x) & (Broken(y, z500) & Ball(z500)) -> PlayingWith(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Broken/1, Broken/2.


Fatal error:  The following symbols are used with multiple arities: Broken/1, Broken/2"
420	A black and white dog is playing with a tattered volleyball in a brown field	exists z500. all x. all y. all z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & BlackAndWhite(y) & Tattered(z) & (Brown(w, z500) & Field(z500)) -> PlayingWith(x, y, z, w))	A black and white dog is playing with a broken volleyball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & Broken(z) & PlayingWith(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2"
421	The little boy is riding a bicycle in a race	exists z500. exists x.exists y. ((Little(x, z500) & Boy(z500)) & Bicycle(y) & Riding(x, y) & Race(z) & ParticipatingIn(x, z))	A bicycle is being ridden by the little boy in a race	exists z500. all x.all y. (Bicycle(x) & (Little(y, z500) & Boy(z500)) & Riding(y, x) -> Race(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Race/1, Race/2.


Fatal error:  The following symbols are used with multiple arities: Race/1, Race/2"
422	The young man is not rock climbing	exists z500. not (Rock(youngMan, z500) & Climbing(z500))	The young man is rock climbing	exists z500. exists z500. exists x. ((Young(x, z500) & Man(z500)) & (Rock(x, z500) & Climbing(z500)))	c	"'youngMan' is an illegal variable name.  Constants may not be quantified.
all youngMan. all z500. (Rock(youngMan, z500) -> Rock(youngMan, z500))
    ^"
423	A man in a purple hat is climbing a rocky wall with bare hands	exists z500. exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Hat(z500)) & (Rocky(y, z500) & Wall(z500)) & (Bare(z, z500) & Hands(z500)) -> Climbing(x, y, z))	The young man is not rock climbing	exists z500. not (Rock(youngMan, z500) & Climbing(z500))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
424	A man in a purple hat is climbing a rocky wall with bare hands	exists z500. exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Hat(z500)) & (Rocky(y, z500) & Wall(z500)) & (Bare(z, z500) & Hands(z500)) -> Climbing(x, y, z))	The young man is rock climbing	exists z500. exists z500. exists x. ((Young(x, z500) & Man(z500)) & (Rock(x, z500) & Climbing(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
425	A blond woman is sitting on the roof of a yellow vehicle and two people are inside	exists z500. exists x. exists y. exists z. (Blond(x) & Woman(x) & (Yellow(y, z500) & Vehicle(z500)) & Roof(y, x) & exists w. exists u. (Person(w) & Person(u) & Inside(w, y) & Inside(u, y)))	A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Blond(x, z500) & Hair(z500)) & (Yellow(y, z500) & Vehicle(z500)) & Roof(z) & SittingOn(x, z) & TwoPeopleInside(y) -> WomanOnRoof(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Roof/2, Roof/1, Blond/1, Blond/2.


Fatal error:  The following symbols are used with multiple arities: Roof/2, Roof/1, Blond/1, Blond/2"
426	A brown and white dog is passing under a red, yellow and white hurdle	exists x. exists y. (Dog(x) & Hurdle(y) & Brown(x) & White(x) & Red(y) & Yellow(y) & White(y) & PassingUnder(x, y))	A large brown dog is jumping over a red hurdle	exists z500. exists x. exists y. (LargeBrownDog(x) & (Red(y, z500) & Hurdle(z500)) & JumpsOver(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Red/1, Red/2.


Fatal error:  The following symbols are used with multiple arities: Red/1, Red/2"
427	A yellow dog is drinking water from the faucet	all x. (Dog(x) & Yellow(x) -> DrinkingWaterFromFaucet(x))	A yellow dog is not drinking water from the faucet	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> not DrinkingWaterFromFaucet(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: Yellow/1, Yellow/2"
428	The yellow dog is drinking water from a container	exists z500. all x.all y. ((Yellow(x, z500) & Dog(z500)) & Container(y) -> DrinksWaterFrom(x, y))	A yellow dog is drinking water from the faucet	all x. (Dog(x) & Yellow(x) -> DrinkingWaterFromFaucet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/2, Yellow/1.


Fatal error:  The following symbols are used with multiple arities: Yellow/2, Yellow/1"
429	A yellow dog is drinking water from the faucet	all x. (Dog(x) & Yellow(x) -> DrinkingWaterFromFaucet(x))	The yellow dog is drinking water from a bottle	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> DrinkingWaterFromBottle(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: Yellow/1, Yellow/2"
430	Dogs are racing on a track	all x. all y. (Dog(x) & Track(y) -> RacesOn(x, y))	There is no dog racing on a track	exists z500. exists z500. exists x. ((Dog(x, z500) & Racing(z500)) & (On(x, z500) & Track(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dog/1, Dog/2.


Fatal error:  The following symbols are used with multiple arities: Dog/1, Dog/2"
431	A man is doing a skateboard trick on a park porch	exists z500. exists z500. exists x. exists y. exists z. (Man(x) & (Skateboard(y, z500) & Trick(z500)) & (Park(z, z500) & Porch(z500)) & DoingOn(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
432	A woman is doing a skateboard trick on an outdoor park porch	exists z500. exists x. exists y. exists z. (Woman(x) & (Skateboard(y, z500) & Trick(z500)) & OutdoorParkPorch(z) & Doing(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
433	A man is doing a skateboard trick on an outdoor park porch	exists z500. exists x. exists y. exists z. (Man(x) & (Skateboard(y, z500) & Trick(z500)) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A person is doing a trick on a skateboard	all x. all y. (Person(x) & Skateboard(y) -> DoingTrickOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
434	A girl in blue is sliding down a green slide	exists z500. all x.all y.all z. (Girl(x) & Blue(x) & (Green(y, z500) & Slide(z500)) & Slide(z) -> SlidingDown(x, y, z))	A girl in blue is sliding down a slide	all x.all y. (Girl(x) & Blue(x) & Slide(y) -> SlidingDown(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2.


Fatal error:  The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2"
435	A little girl is smiling and running outside	exists z500. exists z500. exists x. ((Little(x, z500) & Girl(z500)) & Smiling(x) & (Running(x, z500) & Outside(z500)))	A bride in a white dress is running	all x. (Bride(x) & WearingWhiteDress(x) -> Running(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/2, Running/1.


Fatal error:  The following symbols are used with multiple arities: Running/2, Running/1"
436	A young man on a bmx bicycle is jumping off a masonry pyramid	exists z500. exists z500. exists z500. all x.all y.all z. ((Young(x, z500) & Man(z500)) & (Bmx(y, z500) & Bicycle(z500)) & (Masonry(z, z500) & Pyramid(z500)) -> JumpsOff(x, y, z))	A man on a bike is jumping on a pyramid-shaped ramp	exists z500. all x.all y.all z. (Man(x) & Bike(y) & (Pyramid(z, z500) & Ramp(z500)) -> JumpsOn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/1, Pyramid/2.


Fatal error:  The following symbols are used with multiple arities: Pyramid/1, Pyramid/2"
437	A young man on a bmx bicycle is jumping off a pyramid	exists z500. exists z500. all x.all y.all z. ((Young(x, z500) & Man(z500)) & (Bmx(y, z500) & Bicycle(z500)) & Pyramid(z) -> JumpsOff(x, y, z))	A bicyclist is jumping on a pyramid-shaped ramp	exists z500. all x.all y. (Bicyclist(x) & (Pyramid(y, z500) & Ramp(z500)) -> JumpsOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/1, Pyramid/2.


Fatal error:  The following symbols are used with multiple arities: Pyramid/1, Pyramid/2"
438	A bicyclist is jumping on a pyramid-shaped ramp	exists z500. all x.all y. (Bicyclist(x) & (Pyramid(y, z500) & Ramp(z500)) -> JumpsOn(x, y))	A young man on a bmx bicycle is jumping off a masonry pyramid	exists z500. exists z500. exists z500. all x.all y.all z. ((Young(x, z500) & Man(z500)) & (Bmx(y, z500) & Bicycle(z500)) & (Masonry(z, z500) & Pyramid(z500)) -> JumpsOff(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/2, Pyramid/1.


Fatal error:  The following symbols are used with multiple arities: Pyramid/2, Pyramid/1"
439	Five people are standing in the grass with three dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z)	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
440	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing with three dogs in the park beside the road	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)	n	"End of input found.  Expected token ')'.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)
                                                                                                                                                                                                                           ^"
441	Five people are running with three dogs in the green field beside the road	exists z500. exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Dog(x) & Dog(y) & Dog(z) & (Green(x, z500) & Field(z500)) & GreenField(y) & GreenField(z) & Road(x) & Road(y) & Road(z))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
