	nl_ps	fol_ps	nl_h	fol_h	label	exception
326	A girl dressed in purple and blue is walking beside her bike at night	all x.all y. (Girl(x) & Purple(x) & Blue(x) & Bike(y) & WalkingBeside(x, y) -> Night(z) & At(x, z))	A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background	exists z500. exists z500. exists x. exists y. exists z. (Man(x) & (Red(x, z500) & Jacket(z500)) & (Yellow(y, z500) & Canoe(z500)) & Rocks(z) & WaterInBackground(z) & Wearing(x, y) & StandingBeside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3.


Fatal error:  The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3"
327	A dog is crossing a river on a bridge made from a fallen tree	exists x. exists y. exists z. (Dog(x) & River(y) & Bridge(z) & Crossing(x, y, z) & MadeFromFallenTree(z))	A dog is crossing a river on a bridge made from a fallen tree	exists x. exists y. exists z. (Dog(x) & River(y) & Bridge(z) & Crossing(x, y, z) & MadeFromFallenTree(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crossing/2, Crossing/3.


Fatal error:  The following symbols are used with multiple arities: Crossing/2, Crossing/3"
328	A girl in a black hat is wearing a bikini at the beach	all x. (Girl(x) & WearsBlackHat(x) -> WearsBikiniAtBeach(x))	A lady who looks young is lying on the beach	exists z500. all x. (Lady(x) & (Looks(x, z500) & Young(z500)) -> LyingOnBeach(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/2, Young/1.


Fatal error:  The following symbols are used with multiple arities: Young/2, Young/1"
329	A boy of young age is playing in the park with his mother	exists z500. all x.all y.all z. (Boy(x) & (Young(x, z500) & Age(z500)) & Park(y) & Mother(z) & PlaysIn(x, y) -> With(x, z))	There is no little boy with brown hair jumping off of a brown chair onto the floor	exists z500. exists z500. not exists x. ((Little(x, z500) & Boy(z500)) & (Brown(x, z500) & Hair(z500)) & JumpsOffBrownChair(x) & LandsOnFloor(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
330	A young boy is jumping off a chair	exists z500. exists x. ((Young(x, z500) & Boy(z500)) & JumpingOffChair(x))	A young boy is jumping off a chair	exists z500. exists x. ((Young(x, z500) & Boy(z500)) & JumpingOffChair(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
331	A light brown dog is running up a street	exists z500. exists x. (Dog(x) & (Light(x, z500) & Brown(z500)) & RunningUpStreet(x))	A light brown dog is running up a street	exists z500. exists x. (Dog(x) & (Light(x, z500) & Brown(z500)) & RunningUpStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Light/1, Light/2.


Fatal error:  The following symbols are used with multiple arities: Light/1, Light/2"
332	A light brown dog is running up a street	exists z500. exists x. (Dog(x) & (Light(x, z500) & Brown(z500)) & RunningUpStreet(x))	A great dog is wildly climbing a steep hill	exists z500. exists z500. all x. (Dog(x) & (Wildly(x, z500) & Climbing(z500)) & (Steep(x, z500) & Hill(z500)) -> Great(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/2, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/2, Climbing/1"
333	A man and a woman are walking down the street of a city	exists x. exists y. (Man(x) & Woman(y) & WalkingDownStreet(x, y) & City(z) & Street(s) & In(s, z))	People are walking through a street which is crowded	all x.all y. (Person(x) & Street(y) & WalkingThrough(x, y) -> Crowded(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crowded/2, Crowded/1.


Fatal error:  The following symbols are used with multiple arities: Crowded/2, Crowded/1"
334	A snowboarder is jumping through the air	all x. (Snowboarder(x) -> JumpingThroughAir(x))	A snowboarding man is jumping through the air	exists z500. all x. ((Snowboarding(x, z500) & Man(z500)) -> JumpsThroughAir(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Snowboarding/1, Snowboarding/2.


Fatal error:  The following symbols are used with multiple arities: Snowboarding/1, Snowboarding/2"
335	A person is riding a dirt bike up a dirt hill	exists z500. exists z500. exists x. exists y. exists z. (Person(x) & (Dirt(y, z500) & Bike(z500)) & (Dirt(z, z500) & Hill(z500)) & Riding(x, y, z))	A person is riding a bike along a muddy trail	exists z500. exists x. exists y. exists z. (Person(x) & Bike(y) & (Muddy(z, z500) & Trail(z500)) & Riding(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
336	A man in blue is riding a horse on a dirt road	exists z500. all x.all y.all z. (Man(x) & Blue(x) & Horse(y) & (Dirt(z, z500) & Road(z500)) -> RidingOn(x, y, z))	A man is riding a dirty horse on a blue road	exists z500. exists x. exists y. exists z. (Man(x) & Horse(y) & (Blue(z, z500) & Road(z500)) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Blue/1, Blue/2.


Fatal error:  The following symbols are used with multiple arities: Blue/1, Blue/2"
337	A white horse is being ridden by a man in a blue cowboy hat	exists z500. exists x. exists y. exists z. ((White(x, z500) & Horse(z500)) & Man(y) & BlueCowboyHat(z) & Riding(y, x, z))	A woman in blue is riding a horse on a dirt road	exists z500. all x. all y. all z. (Woman(x) & Blue(x) & Horse(y) & (Dirt(z, z500) & Road(z500)) -> RidingOn(x, y, z))	n	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))
                                                                            ^"
338	A white horse is being ridden by a man in a blue cowboy hat	exists z500. exists x. exists y. exists z. ((White(x, z500) & Horse(z500)) & Man(y) & BlueCowboyHat(z) & Riding(y, x, z))	A man is riding a dirty horse on a blue road	exists z500. exists x. exists y. exists z. (Man(x) & Horse(y) & (Blue(z, z500) & Road(z500)) & Riding(x, y, z))	n	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. all x.all y.all z. (Man(x) & Blue(Cowboy(x, z500) & Hat(z500)) & (White(y, z500) & Horse(z500)) & HorseRider(x, y) -> Hat(x, z) & CowboyHat(z))
                                                                            ^"
339	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1"
340	Two white cats are playing with a brown dog and a ball	exists z500. exists z500. exists x.exists y.exists z.exists w. ((White(x, z500) & Cat(z500)) & WhiteCat(y) & (Brown(z, z500) & Dog(z500)) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0"
341	Two white cats are playing with a brown dog and a ball	exists z500. exists z500. exists x.exists y.exists z.exists w. ((White(x, z500) & Cat(z500)) & WhiteCat(y) & (Brown(z, z500) & Dog(z500)) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1, Ball/1, Ball/0"
342	Two white cats are playing with a brown dog and a ball	exists z500. exists z500. exists x.exists y.exists z.exists w. ((White(x, z500) & Cat(z500)) & WhiteCat(y) & (Brown(z, z500) & Dog(z500)) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a toy	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, toy))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1, White/2, White/1"
343	Four athletes are with a man in a crowded stadium	exists z500. exists x. exists y. exists z. exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Man(x) & Man(y) & Man(z) & Man(w) & (Crowded(x, z500) & Stadium(z500)) & CrowdedStadium(y) & CrowdedStadium(z) & CrowdedStadium(w))	Four athletes are with a woman in a crowded stadium	exists x.exists y.exists z.exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Woman(w) & With(x, y, z, w) & CrowdedStadium(x, y, z, w))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4.


Fatal error:  The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4"
344	A person in a pink jacket is running onto the field	all x. (Person(x) & WearsPinkJacket(x) -> RunsOntoField(x))	An Asian woman is holding a fur scarf	exists z500. exists z500. exists x. ((Asian(x, z500) & Woman(z500)) & exists y. ((Fur(y, z500) & Scarf(z500)) & Holding(x, y)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Asian/1, Asian/2.


Fatal error:  The following symbols are used with multiple arities: Asian/1, Asian/2"
345	The white dogs are looking curiously at the black llama	exists z500. exists z500. all x.all y. ((White(x, z500) & Dog(z500)) & (Black(y, z500) & Llama(z500)) -> LookingCuriouslyAt(x, y))	Two poodles are in the snow and one is jumping	exists z500. exists x.exists y.exists z. (Poodle(x) & Poodle(y) & Poodle(z) & (In(x, z500) & Snow(z500)) & InSnow(y) & Jumping(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Jumping/2, Jumping/1.


Fatal error:  The following symbols are used with multiple arities: Jumping/2, Jumping/1"
346	A young boy with a bib is watching the camera	exists z500. exists z500. exists z500. all x. ((Young(x, z500) & Boy(z500)) & (Has(x, z500) & Bib(z500)) -> (Watching(x, z500) & Camera(z500)))	The young boy in the blue shirt is jumping into the water	exists z500. exists z500. exists x. ((Young(x, z500) & Boy(z500)) & (Blue(x, z500) & Shirt(z500)) & JumpingIntoWater(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1.


Fatal error:  The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1"
347	A young boy is diving into a still lake	exists z500. exists x. exists y. ((Young(x, z500) & Boy(z500)) & Lake(y) & DivingInto(x, y))	A young boy is jumping into a still lake	exists z500. exists x. exists y. exists z. ((Young(x, z500) & Boy(z500)) & Lake(y) & Still(z) & JumpsInto(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3.


Fatal error:  The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3"
348	Two boys are doing martial arts on a blue mat	exists z500. exists z500. exists x.exists y.exists z. (Boy(x) & Boy(y) & (Martial(z, z500) & Arts(z500)) & (Blue(m, z500) & Mat(z500)) & Doing(x, z, m) & Doing(y, z, m))	A black and white dog is playing with a broken ball	exists z500. all x.all y. (Dog(x) & (Broken(y, z500) & Ball(z500)) -> PlayingWith(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Broken/1, Broken/2.


Fatal error:  The following symbols are used with multiple arities: Broken/1, Broken/2"
349	A black and white dog is playing with a frisbee in a brown field	exists z500. all x.all y.all z. (Dog(x) & Frisbee(y) & (Brown(z, z500) & Field(z500)) -> PlaysWith(x, y, z))	A black and white dog is playing with a broken volleyball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & Broken(z) & PlayingWith(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2"
350	A young boy in a helmet is riding a bike on the lawn	exists z500. all x.all y.all z. ((Young(x, z500) & Boy(z500)) & Helmet(y) & Bike(z) & Wears(x, y) & Riding(x, z) -> OnLawn(x, z))	A bicycle is being ridden by the little boy in a race	exists z500. all x.all y. (Bicycle(x) & (Little(y, z500) & Boy(z500)) & Riding(y, x) -> Race(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Race/1, Race/2.


Fatal error:  The following symbols are used with multiple arities: Race/1, Race/2"
351	A man in a purple hat isn't climbing a rocky wall with bare hands	all x. (Man(x) & WearsPurpleHat(x) -> not ClimbingRockyWallWithBareHands(x))	The young man is not rock climbing	exists z500. not (Rock(youngMan, z500) & Climbing(z500))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
352	A man in a purple hat isn't climbing a rocky wall with bare hands	all x. (Man(x) & WearsPurpleHat(x) -> not ClimbingRockyWallWithBareHands(x))	The young man is rock climbing	exists z500. exists z500. exists x. ((Young(x, z500) & Man(z500)) & (Rock(x, z500) & Climbing(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
353	A man in a purple hat isn't climbing a rocky wall with bare hands	all x. (Man(x) & WearsPurpleHat(x) -> not ClimbingRockyWallWithBareHands(x))	A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Blond(x, z500) & Hair(z500)) & (Yellow(y, z500) & Vehicle(z500)) & Roof(z) & SittingOn(x, z) & TwoPeopleInside(y) -> WomanOnRoof(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Roof/2, Roof/1, Blond/1, Blond/2.


Fatal error:  The following symbols are used with multiple arities: Roof/2, Roof/1, Blond/1, Blond/2"
354	A brown and white dog is jumping over a red, yellow and white hurdle	all x.all y. (BrownAndWhiteDog(x) & RedYellowAndWhiteHurdle(y) -> JumpsOver(x, y))	A large brown dog is jumping over a red hurdle	exists z500. exists x. exists y. (LargeBrownDog(x) & (Red(y, z500) & Hurdle(z500)) & JumpsOver(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Red/1, Red/2.


Fatal error:  The following symbols are used with multiple arities: Red/1, Red/2"
355	A brown and white dog is jumping over a red, yellow and white hurdle	all x.all y. (BrownAndWhiteDog(x) & RedYellowAndWhiteHurdle(y) -> JumpsOver(x, y))	A yellow dog is not drinking water from the faucet	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> not DrinkingWaterFromFaucet(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: Yellow/1, Yellow/2"
356	The yellow dog is drinking water from a bottle	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> DrinkingWaterFromBottle(x))	A yellow dog is drinking water from the faucet	all x. (Dog(x) & Yellow(x) -> DrinkingWaterFromFaucet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/2, Yellow/1.


Fatal error:  The following symbols are used with multiple arities: Yellow/2, Yellow/1"
357	The yellow dog is drinking water from a bottle	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> DrinkingWaterFromBottle(x))	The yellow dog is drinking water from a bottle	exists z500. all x. ((Yellow(x, z500) & Dog(z500)) -> DrinkingWaterFromBottle(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: Yellow/1, Yellow/2"
358	Dogs are racing on a track	all x. all y. (Dog(x) & Track(y) -> RacesOn(x, y))	There is no dog racing on a track	exists z500. exists z500. exists x. ((Dog(x, z500) & Racing(z500)) & (On(x, z500) & Track(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dog/1, Dog/2.


Fatal error:  The following symbols are used with multiple arities: Dog/1, Dog/2"
359	A man is doing a skateboard trick on an outdoor park porch	exists z500. exists x. exists y. exists z. (Man(x) & (Skateboard(y, z500) & Trick(z500)) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
360	A man is doing a skateboard trick on an outdoor park porch	exists z500. exists x. exists y. exists z. (Man(x) & (Skateboard(y, z500) & Trick(z500)) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
361	A man is doing a skateboard trick on an outdoor park porch	exists z500. exists x. exists y. exists z. (Man(x) & (Skateboard(y, z500) & Trick(z500)) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A person is doing a trick on a skateboard	all x. all y. (Person(x) & Skateboard(y) -> DoingTrickOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Skateboard/2, Skateboard/1.


Fatal error:  The following symbols are used with multiple arities: Skateboard/2, Skateboard/1"
362	There is no dog leaping through snowy grass and rocks	exists z500. not exists x. (Dog(x) & Leaping(x) & (Snowy(x, z500) & Grass(z500)) & Rocks(x))	A girl in blue is sliding down a slide	all x.all y. (Girl(x) & Blue(x) & Slide(y) -> SlidingDown(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2.


Fatal error:  The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2"
363	A little girl is smiling and running out of the house	exists z500. exists x. ((Little(x, z500) & Girl(z500)) & Smiling(x) & RunningOutOfHouse(x))	A bride in a white dress is running	all x. (Bride(x) & WearingWhiteDress(x) -> Running(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/2, Running/1.


Fatal error:  The following symbols are used with multiple arities: Running/2, Running/1"
364	There is no bicyclist jumping on a pyramid-shaped ramp	not exists x. (Bicyclist(x) & JumpsOnPyramidRamp(x))	A man on a bike is jumping on a pyramid-shaped ramp	exists z500. all x.all y.all z. (Man(x) & Bike(y) & (Pyramid(z, z500) & Ramp(z500)) -> JumpsOn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/1, Pyramid/2.


Fatal error:  The following symbols are used with multiple arities: Pyramid/1, Pyramid/2"
365	There is no bicyclist jumping on a pyramid-shaped ramp	not exists x. (Bicyclist(x) & JumpsOnPyramidRamp(x))	A bicyclist is jumping on a pyramid-shaped ramp	exists z500. all x.all y. (Bicyclist(x) & (Pyramid(y, z500) & Ramp(z500)) -> JumpsOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/1, Pyramid/2.


Fatal error:  The following symbols are used with multiple arities: Pyramid/1, Pyramid/2"
366	There is no bicyclist jumping on a pyramid-shaped ramp	not exists x. (Bicyclist(x) & JumpsOnPyramidRamp(x))	A young man on a bmx bicycle is jumping off a masonry pyramid	exists z500. exists z500. exists z500. all x.all y.all z. ((Young(x, z500) & Man(z500)) & (Bmx(y, z500) & Bicycle(z500)) & (Masonry(z, z500) & Pyramid(z500)) -> JumpsOff(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Pyramid/2, Pyramid/1.


Fatal error:  The following symbols are used with multiple arities: Pyramid/2, Pyramid/1"
367	Two women dressed in white and black are sitting on a bench	exists x. exists y. exists z. (Woman(x) & Woman(y) & Woman(z) & DressedInWhite(x) & DressedInWhite(y) & DressedInBlack(z) & SittingOnBench(x) & SittingOnBench(y) & SittingOnBench(z))	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
368	Two women dressed in white and black are sitting on a bench	exists x. exists y. exists z. (Woman(x) & Woman(y) & Woman(z) & DressedInWhite(x) & DressedInWhite(y) & DressedInBlack(z) & SittingOnBench(x) & SittingOnBench(y) & SittingOnBench(z))	Five people are standing with three dogs in the park beside the road	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)	n	"End of input found.  Expected token ')'.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)
                                                                                                                                                                                                                           ^"
369	Two women dressed in white and black are sitting on a bench	exists x. exists y. exists z. (Woman(x) & Woman(y) & Woman(z) & DressedInWhite(x) & DressedInWhite(y) & DressedInBlack(z) & SittingOnBench(x) & SittingOnBench(y) & SittingOnBench(z))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
370	Two women dressed in white and black are sitting on a bench	exists x. exists y. exists z. (Woman(x) & Woman(y) & Woman(z) & DressedInWhite(x) & DressedInWhite(y) & DressedInBlack(z) & SittingOnBench(x) & SittingOnBench(y) & SittingOnBench(z))	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
371	Two women dressed in white and black are sitting on a bench	exists x. exists y. exists z. (Woman(x) & Woman(y) & Woman(z) & DressedInWhite(x) & DressedInWhite(y) & DressedInBlack(z) & SittingOnBench(x) & SittingOnBench(y) & SittingOnBench(z))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	c	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
372	A grey silky dog is running in the grass and a brown dog looks on	exists z500. exists x. exists y. (GreySilkyDog(x) & (Brown(y, z500) & Dog(z500)) & Dog(x) & Dog(y) & RunningInGrass(x) & LooksOn(y, x))	A grey silky dog is lying in the grass and a brown dog is looking on	exists z500. exists x. exists y. (GreySilkyDog(x) & (Brown(y, z500) & Dog(z500)) & LyingInGrass(x) & LookingOn(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
373	A person on a yellow bike is airborne	exists z500. all x. all y. (Person(x) & (Yellow(y, z500) & Bike(z500)) -> Airborne(x))	There is no cyclist on a yellow bike airborne	exists z500. not exists x. (Cyclist(x) & (Yellow(y, z500) & Bike(z500)) & Airborne(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Airborne/1, Airborne/2.


Fatal error:  The following symbols are used with multiple arities: Airborne/1, Airborne/2"
374	Five adults are sitting on stone steps	exists x. exists y. exists z. exists w. exists v. (Adult(x) & Adult(y) & Adult(z) & Adult(w) & Adult(v) & SittingOnStoneSteps(x, y, z, w, v))	People are sitting near a wall	exists x. exists y. (Person(x) & Person(y) & SittingNear(x, y, Wall))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wall/1, Wall/0.


Fatal error:  The following symbols are used with multiple arities: Wall/1, Wall/0"
375	People are grouping at a stand at the fair	all x.all y. (Person(x) & Stand(y) & At(x, y) -> Grouping(x))	Rollerbladers are not rolling in formation down a hill	all x. (Rollerblader(x) -> not RollingInFormation(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1.


Fatal error:  The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1"
376	People are grouping at a stand at the fair	all x.all y. (Person(x) & Stand(y) & At(x, y) -> Grouping(x))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
377	People are grouping at a stand at the fair	all x.all y. (Person(x) & Stand(y) & At(x, y) -> Grouping(x))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
378	People are grouping at a stand at the fair	all x.all y. (Person(x) & Stand(y) & At(x, y) -> Grouping(x))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
