	nl_ps	fol_ps	nl_h	fol_h	label	exception
365	A father is pushing his daughter on a go-kart and another girl is watching	exists x.exists y.exists z. (Father(x) & Daughter(y) & Go(z) & Kart(z) & Pushing(x, y, z)) & (Girl(w) & Watching(w, z))	A girl is pushing a go-kart and a daughter is watching her father	exists x.exists y.exists z. (Girl(x) & Go(y) & Kart(y) & Daughter(z) & (Pushes(x, y) & Watches(z, Father)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Father/1, Father/0.


Fatal error:  The following symbols are used with multiple arities: Father/1, Father/0"
366	The large brown dog is not running outside in the dirt	not (exists x. (Dog(x) & Large(x) & Brown(x) & Running(x) & Outside(x) & In(x) & Dirt(x)))	The large brown dog is running outside in the dirt	exists x. (Dog(x) & Large(x) & Brown(x) & Running(x) & Outside(x) & In(x, dirt))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/1, In/2.


Fatal error:  The following symbols are used with multiple arities: In/1, In/2"
367	A man is uninterestedly holding a sign and is seeking money	exists x. (Man(x) & Holding(x) & Sign(x) & Seeking(x) & Money(x))	A bearded man is standing by a shopping cart and is holding a cardboard sign	exists x.exists y.exists z. (Bearded(x) & Man(x) & Shopping(y) & Cart(y) & Cardboard(z) & Sign(z) & (StandingBy(x, y) & Holding(x, z)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/1, Holding/2.


Fatal error:  The following symbols are used with multiple arities: Holding/1, Holding/2"
368	A bearded man is standing by a shopping cart and is holding a cardboard sign	exists x.exists y.exists z. (Bearded(x) & Man(x) & Shopping(y) & Cart(y) & Cardboard(z) & Sign(z) & (StandingBy(x, y) & Holding(x, z)))	A man is seeking a sign and is holding some money	exists x. (Man(x) & Seeking(x) & Sign(x) & Holding(x) & Money(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/2, Holding/1.


Fatal error:  The following symbols are used with multiple arities: Holding/2, Holding/1"
369	Music is being performed by four people outdoors	exists x.exists y.exists z. (Music(x) & Person(y) & Person(z) & Outdoors(y) & Performs(y, x))	Four people are performing music outdoors	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & Performs(x) & Music(x) & PerformsMusic(y) & PerformsMusic(z) & PerformsMusic(w) & Outdoors(x) & Outdoors(y) & Outdoors(z) & Outdoors(w))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Performs/2, Performs/1.


Fatal error:  The following symbols are used with multiple arities: Performs/2, Performs/1"
370	The crowd is watching the football at the game	Crowd(c) & Football(f) & Game(g) & Watching(c, f, g)	The crowd is watching a football game	exists x. exists y. (Crowd(x) & Football(y) & Game(y) & Watching(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/2.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/2"
371	A brown dog and a black dog are playing in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & PlayingInSand(x, y))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1.


Fatal error:  The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1"
372	A black dog is walking through some tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	The black dog is walking through the tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	e	"'tallGrass' is an illegal variable name.  Constants may not be quantified.
all x. all tallGrass. (Through(x, tallGrass) -> Through(x, tallGrass))
           ^"
373	The black dog is running through the grass	exists x. exists y. (Black(x) & Dog(x) & Grass(y) & RunsThrough(x, y))	The black dog is not running through the grass	not exists x. (Dog(x) & Black(x) & Running(x) & Through(x, Grass))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Grass/1, Grass/0.


Fatal error:  The following symbols are used with multiple arities: Grass/1, Grass/0"
374	The man in the straw hat is smoking a cigarette	exists x. (Man(x) & WearsStrawHat(x) & Smoking(x) & Cigarette(x))	A cigarette is being smoked by the man in the straw hat	exists x.exists y. (Cigarette(x) & Man(y) & Smoking(y, x) & WearingStrawHat(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Smoking/1, Smoking/2.


Fatal error:  The following symbols are used with multiple arities: Smoking/1, Smoking/2"
375	Three men are staring at the big green hills in the distance	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & StaringAt(x, y, z, BigGreenHills) & StaringAt(y, z, BigGreenHills) & StaringAt(z, x, BigGreenHills))	Three men are looking into the distance	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & LookingIntoDistance(x) & LookingIntoDistance(y) & LookingIntoDistance(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StaringAt/3, StaringAt/4.


Fatal error:  The following symbols are used with multiple arities: StaringAt/3, StaringAt/4"
376	The men are climbing a mountain	exists x.exists y. (Man(x) & Mountain(y) & Climbing(x, y))	One man is climbing a wall made of rock and another man is holding a rope	exists x. exists y. (Man(x) & Man(y) & Climbing(x) & Wall(x) & MadeOfRock(x) & Holding(y) & Rope(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/2, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/2, Climbing/1"
377	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	Some children are playing on a statue	exists x.exists y. (Child(x) & Statue(y) & PlayingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
378	Small children are getting off a statue in a park	exists x.exists y.exists z. (Small(x) & Child(x) & Statue(y) & Park(z) & GetsOff(x, y, z))	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
379	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	A climber is parking with the children by a small statue	exists x. exists y. exists z. (Climber(x) & Child(y) & Small(z) & Statue(z) & Parking(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
380	A smiling boy in winter clothes is waving his mittened hands outside a building in the snow	exists x.exists y.exists z. (Boy(x) & Winter(x) & Clothes(x) & Building(y) & Snow(z) & Smiling(x) & Waving(x) & Hands(x) & Outside(x, y, z))	A child, who is young, dressed for cold weather, is standing outside	exists x. (Child(x) & Young(x) & DressedForColdWeather(x) & Standing(x) & Outside(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Outside/3, Outside/1.


Fatal error:  The following symbols are used with multiple arities: Outside/3, Outside/1"
381	A young child dressed for cold weather is standing outside	exists x. (Young(x) & Child(x) & DressedForColdWeather(x) & Standing(x) & Outside(x))	The smiling boy in winter clothes is waving his mittened hands outside the building in the snow	exists x.exists y.exists z. (Smiling(x) & Boy(x) & Winter(x) & Clothes(x) & Building(y) & Snow(z) & Outside(y, z) & WavingMittenedHands(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Outside/1, Outside/2.


Fatal error:  The following symbols are used with multiple arities: Outside/1, Outside/2"
382	Two guys are sitting around a table and holding beers in their hands	exists x. exists y. exists z. (Guy(x) & Guy(y) & Guy(z) & SittingAroundTable(x, y, z) & HoldingBeers(x, y, z))	Two blokes are sitting around a table and holding beers in their hands	exists x. exists y. exists z. (Bloke(x) & Bloke(y) & Bloke(z) & SittingAroundTable(x, y, z) & Holding(x) & Beers(x) & HoldingBeers(y) & HoldingBeers(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1.


Fatal error:  The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1"
383	A dog is chasing a ball	exists x.exists y. (Dog(x) & Ball(y) & Chasing(x, y))	There is no dog chasing a ball	not exists x. (Dog(x) & Chasing(x, Ball))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
384	There is no dog chasing a ball	not exists x. (Dog(x) & Chasing(x, Ball))	The dog is catching a blue ball	exists x. exists y. (Dog(x) & Blue(y) & Ball(y) & Catching(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
385	The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt	exists x. exists y. (Woman(x) & Red(x) & Jacket(x) & Man(y) & WhiteTShirt(y) & Wearing(x, y) & Holding(x) & Glass(x))	The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt	exists x.exists y. (Woman(x) & Man(y) & White(x) & Jacket(x) & Red(x) & Glass(x) & (Holding(x, y) & Wearing(y, tshirt)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/1, Holding/2.


Fatal error:  The following symbols are used with multiple arities: Holding/1, Holding/2"
386	There are no dogs fighting for a frisbee in a lake	exists x. (Dog(x) & exists y. (Frisbee(y) & FightingFor(x, y) & In(x, Lake)))	Two dogs are fighting for a frisbee in a lake	exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & FightingFor(x, y, z) & In(z) & Lake(z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/2, In/1, FightingFor/2, FightingFor/3, Lake/1, Lake/0.


Fatal error:  The following symbols are used with multiple arities: In/2, In/1, FightingFor/2, FightingFor/3, Lake/1, Lake/0"
387	There are no dogs fighting for a frisbee in a lake	exists x. (Dog(x) & exists y. (Frisbee(y) & FightingFor(x, y) & In(x, Lake)))	Two brown dogs are playing with a frisbee in the water	exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & Playing(x, y, z) & Water(w) & In(z, w))	n	"'Lake' is an illegal variable name.  Constants may not be quantified.
all x. all Lake. (In(x, Lake) -> In(x, Lake))
           ^"
388	The bunch of men are playing rugby on a muddy field	exists x.exists y.exists z. (Bunch(x) & Men(y) & Rugby(z) & Muddy(z) & Field(z) & Playing(y, z))	The bunch of men are not playing rugby on a muddy field	not exists x. (Bunch(x) & Man(x) & Playing(x) & Rugby(x) & Muddy(x) & Field(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
389	The bunch of men are playing rugby on a muddy field	exists x.exists y.exists z. (Bunch(x) & Men(y) & Rugby(z) & Muddy(z) & Field(z) & Playing(y, z))	Rugby is being played by some men	exists x. (Man(x) & Playing(x) & Rugby(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
390	The bike rider is not looking at the accident of another bike rider	not exists x. (Bike(x) & Rider(x) & Accident(y) & BikeRider(z) & BikeRider(w) & LookingAt(x, y, z) & LookingAt(x, y, w))	The bike rider is looking at an accident of another bike rider	exists x.exists y. (Bike(x) & Rider(x) & BikeRider(y) & Accident(y) & LookingAt(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: LookingAt/3, LookingAt/2.


Fatal error:  The following symbols are used with multiple arities: LookingAt/3, LookingAt/2"
391	There are no dogs playing in the snow	not exists x. (Dog(x) & PlayingInSnow(x))	A brown dog and a gray dog are playing in the snow	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Gray(y) & PlayingInSnow(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2"
392	A young woman is getting a tattoo on her hand	exists x. (Young(x) & Woman(x) & Tattoo(x) & On(x, Hand))	A girl is getting a tattoo on her hand	exists x. (Girl(x) & Tattoo(x) & On(x, Hand))	e	"'Hand' is an illegal variable name.  Constants may not be quantified.
all x. all Hand. (On(x, Hand) -> On(x, Hand))
           ^"
393	A man is standing bare-chested beside a yellow canoe on some rocks with water in the background	exists x. exists y. exists z. (Man(x) & Yellow(y) & Canoe(y) & Rocks(z) & StandingBeside(x, y) & On(x, z) & WaterInBackground(x))	A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background	exists x. exists y. exists z. (Man(x) & Red(x) & Jacket(x) & Yellow(y) & Canoe(y) & Rocks(z) & WaterInBackground(z) & Wearing(x, y) & StandingBeside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3.


Fatal error:  The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3"
394	A tree is falling over a bridge made over the river which a dog is crossing	exists x.exists y.exists z. (Tree(x) & Bridge(y) & River(z) & MadeOver(y, z) & Crossing(y, z) & FallsOver(x, y))	A dog is crossing a river on a bridge made from a fallen tree	exists x. exists y. exists z. (Dog(x) & River(y) & Bridge(z) & Crossing(x, y, z) & MadeFromFallenTree(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crossing/2, Crossing/3.


Fatal error:  The following symbols are used with multiple arities: Crossing/2, Crossing/3"
395	A great dog is climbing a steep hill	exists x. (Dog(x) & Great(x) & Climbing(x, SteepHill))	A great dog is wildly climbing a steep hill	exists x. (Dog(x) & Wildly(x) & Climbing(x) & Steep(x) & Hill(x) & Great(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/2, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/2, Climbing/1"
396	A man is crouching and holding a camera	exists x. (Man(x) & Crouching(x) & exists y. (Camera(y) & Holding(x, y)))	A person is crouching and holding a camera	exists x. (Person(x) & Crouching(x) & Holding(x) & Camera(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/2, Holding/1.


Fatal error:  The following symbols are used with multiple arities: Holding/2, Holding/1"
397	A man is crouching and holding a camera	exists x. (Man(x) & Crouching(x) & exists y. (Camera(y) & Holding(x, y)))	A woman is crouching and holding a camera	exists x. (Woman(x) & Crouching(x) & Holding(x) & Camera(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Holding/2, Holding/1.


Fatal error:  The following symbols are used with multiple arities: Holding/2, Holding/1"
398	There is no person riding a bike along a muddy trail	not exists x. (Person(x) & Riding(x) & Bike(x) & OnMuddyTrail(x))	A person is riding a bike along a muddy trail	exists x. exists y. exists z. (Person(x) & Bike(y) & Muddy(z) & Trail(z) & Riding(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/3"
399	A man in a blue cowboy hat is riding a white horse	exists x.exists y.exists z. (Man(x) & BlueCowboy(x) & Hat(x) & White(y) & Horse(y) & HorseRider(x, y) & Hat(x, z) & CowboyHat(z))	A woman in blue is riding a horse on a dirt road	exists x. exists y. exists z. (Woman(x) & Blue(x) & Horse(y) & Dirt(z) & Road(z) & RidingOn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
400	A man in a blue cowboy hat is riding a white horse	exists x.exists y.exists z. (Man(x) & BlueCowboy(x) & Hat(x) & White(y) & Horse(y) & HorseRider(x, y) & Hat(x, z) & CowboyHat(z))	A man is riding a dirty horse on a blue road	exists x. exists y. exists z. (Man(x) & Horse(y) & Blue(z) & Road(z) & Riding(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
401	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	Two white dogs and one brown dog are chasing a toy	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, toy))	e	"'Ball' is an illegal variable name.  Constants may not be quantified.
all x. all y. all z. all Ball. (Chasing(x, y, z, Ball) -> Chasing(x, y, z, Ball))
                         ^"
402	Two white dogs are playing with a brown dog and a tennis ball	exists x. exists y. exists z. exists w. (White(x) & Dog(x) & WhiteDog(y) & Brown(z) & Dog(z) & Tennis(w) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
403	Two white cats are playing with a brown dog and a ball	exists x.exists y.exists z.exists w. (White(x) & Cat(x) & WhiteCat(y) & Brown(z) & Dog(z) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
404	A dog is jumping at a shiny blue soccer ball in a field of dry leaves	exists x. exists y. exists z. (Dog(x) & ShinyBlueSoccerBall(y) & Field(z) & JumpsAt(x, y) & In(x, z))	There is no dog jumping at a shiny blue soccer ball in a field of dry leaves	not exists x. (Dog(x) & Jumping(x) & ShinyBlueSoccerBall(x) & In(x) & Field(x) & Dry(x) & Leaves(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/2, In/1.


Fatal error:  The following symbols are used with multiple arities: In/2, In/1"
405	Four athletes are with a man in a crowded stadium	exists x. exists y. exists z. exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Man(x) & Man(y) & Man(z) & Man(w) & Crowded(x) & Stadium(x) & CrowdedStadium(y) & CrowdedStadium(z) & CrowdedStadium(w))	Four athletes are with a woman in a crowded stadium	exists x.exists y.exists z.exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Woman(w) & With(x, y, z, w) & CrowdedStadium(x, y, z, w))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4.


Fatal error:  The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4"
406	A woman dressed in elegant clothing is inside a crowd of people and is looking down	exists x. (Woman(x) & DressedInElegantClothing(x) & (Inside(x) & Crowd(x) & Looking(x) & Down(x)))	An elegant woman is inside a crowd of people and is looking down	exists x. (Elegant(x) & Woman(x) & (exists y. (Crowd(y) & Inside(x, y)) & Looking(x) & Down(x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Inside/1, Inside/2.


Fatal error:  The following symbols are used with multiple arities: Inside/1, Inside/2"
407	Two poodles are in the snow and one is jumping high	exists x.exists y.exists z. (Poodle(x) & Poodle(y) & Poodle(z) & In(x) & Snow(x) & InSnow(y) & Jumping(z) & High(z))	A grey dog is jumping toward a black and white dog in the water	exists x.exists y. (Grey(x) & Dog(x) & BlackAndWhiteDog(y) & Jumping(x, y) & InWater(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Jumping/1, Jumping/2.


Fatal error:  The following symbols are used with multiple arities: Jumping/1, Jumping/2"
408	A little boy with a bib is not watching the camera	exists x. (Little(x) & Boy(x) & Has(x) & Bib(x) & not Watching(x) & Camera(x))	A little boy with a bib is watching the camera	exists x.exists y. (Little(x) & Boy(x) & Bib(x) & Camera(y) & Watching(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/1, Watching/2.


Fatal error:  The following symbols are used with multiple arities: Watching/1, Watching/2"
409	A young boy in the blue shirt is jumping into the water	exists x.exists y. (Young(x) & Boy(x) & Blue(y) & Shirt(y) & JumpingIntoWater(x, y))	The young boy in the blue shirt is jumping into the water	exists x. (Young(x) & Boy(x) & Blue(x) & Shirt(x) & JumpingIntoWater(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1.


Fatal error:  The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1"
410	A young girl is jumping into a still lake	exists x. exists y. (Young(x) & Girl(x) & Lake(y) & JumpsInto(x, y))	A young boy is jumping into a still lake	exists x. exists y. exists z. (Young(x) & Boy(x) & Lake(y) & Still(z) & JumpsInto(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3.


Fatal error:  The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3"
411	A black and white dog is playing with a tattered volleyball in a brown field	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & BlackAndWhite(y) & Tattered(z) & Brown(w) & Field(w) & PlayingWith(x, y, z, w))	A black and white dog is playing with a broken volleyball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Volleyball(z) & BlackAndWhite(x) & Broken(z) & PlayingWith(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/2"
412	A young boy in a helmet is riding a bike on the road	exists x.exists y.exists z. (Young(x) & Boy(x) & Helmet(y) & Bike(z) & Wears(x, y) & Riding(x, z) & OnRoad(x, z))	A bike is ridden on the road by a young boy in a helmet 	exists x.exists y.exists z. (Bike(x) & Road(y) & Young(z) & Boy(z) & RidesOn(z, x, y) & Wears(z) & Helmet(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wears/2, Wears/1.


Fatal error:  The following symbols are used with multiple arities: Wears/2, Wears/1"
413	The little boy is riding a bicycle in a race	exists x.exists y. (Little(x) & Boy(x) & Bicycle(y) & Riding(x, y) & Race(z) & ParticipatingIn(x, z))	A bicycle is being ridden by the little boy in a race	exists x.exists y. (Bicycle(x) & Little(y) & Boy(y) & Riding(y, x) & Race(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Race/1, Race/2.


Fatal error:  The following symbols are used with multiple arities: Race/1, Race/2"
414	The young man is not rock climbing	not Rock(youngMan) & Climbing(youngMan)	The young man is rock climbing	exists x. (Young(x) & Man(x) & Rock(x) & Climbing(x))	c	"'youngMan' is an illegal variable name.  Constants may not be quantified.
all youngMan. (Climbing(youngMan) -> Climbing(youngMan))
    ^"
415	A man in a purple hat is climbing a rocky wall with bare hands	exists x.exists y.exists z. (Man(x) & Purple(x) & Hat(x) & Rocky(y) & Wall(y) & Bare(z) & Hands(z) & Climbing(x, y, z))	The young man is not rock climbing	not Rock(youngMan) & Climbing(youngMan)	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
416	A man in a purple hat is climbing a rocky wall with bare hands	exists x.exists y.exists z. (Man(x) & Purple(x) & Hat(x) & Rocky(y) & Wall(y) & Bare(z) & Hands(z) & Climbing(x, y, z))	The young man is rock climbing	exists x. (Young(x) & Man(x) & Rock(x) & Climbing(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Climbing/3, Climbing/1.


Fatal error:  The following symbols are used with multiple arities: Climbing/3, Climbing/1"
417	A blond woman is sitting on the roof of a yellow vehicle and two people are inside	exists x. exists y. exists z. (Blond(x) & Woman(x) & Yellow(y) & Vehicle(y) & Roof(y, x) & exists w. exists u. (Person(w) & Person(u) & Inside(w, y) & Inside(u, y)))	A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside	exists x.exists y.exists z. (Woman(x) & Blond(x) & Hair(x) & Yellow(y) & Vehicle(y) & Roof(z) & SittingOn(x, z) & TwoPeopleInside(y) & WomanOnRoof(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Roof/2, Roof/1.


Fatal error:  The following symbols are used with multiple arities: Roof/2, Roof/1"
418	A chubby faced boy is wearing sunglasses	exists x. (ChubbyFacedBoy(x) & Wearing(x) & Sunglasses(x))	Sunglasses are being worn by a boy	exists x. (Sunglasses(x) & Wearing(x, boy))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wearing/1, Wearing/2.


Fatal error:  The following symbols are used with multiple arities: Wearing/1, Wearing/2"
419	Children are being dressed in costumes and playing a game	exists x.exists y.exists z. (Child(x) & Costume(y) & Game(z) & DressedIn(x, y) & Playing(x, z))	Kids are being dressed in costumes and playing a game	exists x. (Kid(x) & (DressedInCostume(x) & Playing(x) & Game(x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
420	A girl in blue is sliding down a green slide	exists x.exists y.exists z. (Girl(x) & Blue(x) & Green(y) & Slide(y) & Slide(z) & SlidingDown(x, y, z))	A girl in blue is sliding down a slide	exists x.exists y. (Girl(x) & Blue(x) & Slide(y) & SlidingDown(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2.


Fatal error:  The following symbols are used with multiple arities: SlidingDown/3, SlidingDown/2"
421	A man on a motorcycle is going around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & GoingAroundCorner(x, y))	There is no motorcyclist on a bike leaning into a sharp corner	not exists x. (Motorcyclist(x) & On(x) & Bike(x) & LeaningIntoSharpCorner(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: On/2, On/1.


Fatal error:  The following symbols are used with multiple arities: On/2, On/1"
422	Five people are standing in the grass with three dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z)	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
