	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
3252	Some cheerleaders are taking a break	exists x. (Cheerleader(x) & Taking(x) & Break(x))	A female cheerleader is sitting on the knee of a man	exists x.exists y. (Female(x) & Cheerleader(x) & Man(y) & SittingOnKnee(x, y))	n	False	False
3253	A female cheerleader is sitting on the knee of a male cheerleader	exists x.exists y. (Female(x) & Cheerleader(x) & Male(y) & Cheerleader(y) & SittingOnKnee(x, y))	Some cheerleaders are taking a break	exists x. (Cheerleader(x) & Taking(x) & Break(x))	n	False	False
3254	A group of people is holding drinks and pointing at the camera	exists x. (Group(x) & (Holding(x) & Drinks(x) & PointingAtCamera(x)))	Drinks are being held by people pointing at the camera	exists x.exists y. (Drink(x) & Person(y) & PointsAtCamera(y) & Holds(y, x))	e	False	False
3255	Several young people are posing for a photo and holding beers	exists x. exists y. exists z. (Young(x) & Person(x) & YoungPerson(y) & YoungPerson(z) & PosingForPhoto(x, y, z) & HoldingBeers(x, y, z))	Several young people are posing for a photo and holding drinks	exists x. exists y. exists z. (Young(x) & Person(x) & YoungPerson(y) & YoungPerson(z) & PosingForPhoto(x, y, z) & HoldingDrinks(x, y, z))	e	False	False
3256	Several young people are posing for a photo and holding beers	exists x. exists y. exists z. (Young(x) & Person(x) & YoungPerson(y) & YoungPerson(z) & PosingForPhoto(x, y, z) & HoldingBeers(x, y, z))	Several old people are posing for a photo and holding beers	exists x.exists y.exists z. (Old(x) & Person(x) & OldPerson(y) & OldPerson(z) & PosingForPhoto(x, y, z) & HoldingBeers(x, y, z))	n	False	False
3257	Several young people are posing for a photo and holding beers	exists x. exists y. exists z. (Young(x) & Person(x) & YoungPerson(y) & YoungPerson(z) & PosingForPhoto(x, y, z) & HoldingBeers(x, y, z))	A group of people is holding food and pointing at the camera	exists x. (Group(x) & (Holding(x) & Food(x) & PointingAtCamera(x)))	n	False	False
3258	A girl with red hair and red eyebrows is talking	exists x. (Girl(x) & Red(x) & Hair(x) & Red(x) & Eyebrows(x) & Talking(x))	A girl with red hair and red eyebrows is in midspeech	exists x. (Girl(x) & Red(x) & Hair(x) & Red(x) & Eyebrows(x) & Midspeech(x))	e	False	False
3259	A girl with red hair and red eyebrows is in midspeech	exists x. (Girl(x) & Red(x) & Hair(x) & Red(x) & Eyebrows(x) & Midspeech(x))	The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back	exists x. (Girl(x) & (Red(x) & Hair(x) & Red(x) & Eyebrows(x) & PiercingsInEar(x) & TattooOnBack(x)))	n	False	False
3260	A woman in blue has a yellow ball in the mitt	exists x. (Woman(x) & Blue(x) & exists y. (Ball(y) & Yellow(y) & InMitt(x, y)))	A woman in blue has a yellow ball in the hand	exists x. (Woman(x) & Blue(x) & exists y. (Ball(y) & Yellow(y) & InHand(x, y)))	n	False	False
3261	The girl in blue is chasing the base runner with a number on the jersey	exists x.exists y. (Girl(x) & Blue(x) & Base(y) & Runner(y) & NumberOnJersey(y) & Chasing(x, y))	The girl in blue is chasing the player with a number on the jersey	exists x.exists y. (Girl(x) & Blue(x) & Player(y) & NumberOnJersey(y) & Chasing(x, y))	e	False	False
3262	The girl in blue is chasing the base runner with a number on the jersey	exists x.exists y. (Girl(x) & Blue(x) & Base(y) & Runner(y) & NumberOnJersey(y) & Chasing(x, y))	A man in blue has a yellow ball in the mitt	exists x. (Man(x) & Blue(x) & exists y. (Yellow(y) & Ball(y) & HasInMitt(x, y)))	n	False	False
3263	A man in a purple hat is climbing a rocky wall with bare hands	exists x.exists y.exists z. (Man(x) & Purple(x) & Hat(x) & Rocky(y) & Wall(y) & Bare(z) & Hands(z) & Climbing(x, y, z))	A rocky wall is climbed by a man in a purple hat with bare hands	exists x.exists y.exists z. (Rocky(x) & Wall(x) & Man(y) & Purple(z) & Hat(z) & Bare(y) & Hands(y) & Climbs(y, x))	e	False	False
3264	A man in a purple hat isn't climbing a rocky wall with bare hands	exists x. (Man(x) & WearsPurpleHat(x) & not ClimbingRockyWallWithBareHands(x))	A man in a purple hat is climbing a rocky wall with bare hands	exists x.exists y.exists z. (Man(x) & Purple(x) & Hat(x) & Rocky(y) & Wall(y) & Bare(z) & Hands(z) & Climbing(x, y, z))	c	False	False
3265	A rocky wall is climbed by a man in a purple hat with bare hands	exists x.exists y.exists z. (Rocky(x) & Wall(x) & Man(y) & Purple(z) & Hat(z) & Bare(y) & Hands(y) & Climbs(y, x))	The young man is rock climbing	exists x. (Young(x) & Man(x) & Rock(x) & Climbing(x))	e	False	False
3266	A man in a purple hat isn't climbing a rocky wall with bare hands	exists x. (Man(x) & WearsPurpleHat(x) & not ClimbingRockyWallWithBareHands(x))	The young man is rock climbing	exists x. (Young(x) & Man(x) & Rock(x) & Climbing(x))	n	False	False
3267	Two people are driving a jeep and a lady is sitting on the top of it	exists x. exists y. exists z. (Person(x) & Person(y) & Jeep(z) & Driving(x, z) & Driving(y, z) & Lady(z) & SittingOnTop(z))	A blond woman is sitting on the roof of a yellow vehicle and two people are outside	exists x.exists y.exists z. (Blond(x) & Woman(x) & Yellow(y) & Vehicle(y) & Roof(y, x) & Outside(z) & (Person(z) & not InVehicle(z, y)))	n	False	False
3268	A large brown cat is jumping over a red hurdle	exists x. exists y. (LargeBrownCat(x) & Red(y) & Hurdle(y) & JumpsOver(x, y))	A large brown dog is jumping over a red hurdle	exists x. exists y. (LargeBrownDog(x) & Red(y) & Hurdle(y) & JumpsOver(x, y))	n	False	False
3269	A brown and white dog is jumping over a red, yellow and white hurdle	exists x.exists y. (BrownAndWhiteDog(x) & RedYellowAndWhiteHurdle(y) & JumpsOver(x, y))	A brown and white dog is passing under a red, yellow and white hurdle	exists x. exists y. (Dog(x) & Hurdle(y) & Brown(x) & White(x) & Red(y) & Yellow(y) & White(y) & PassingUnder(x, y))	n	False	False
3270	A brown and white dog is passing under a red, yellow and white hurdle	exists x. exists y. (Dog(x) & Hurdle(y) & Brown(x) & White(x) & Red(y) & Yellow(y) & White(y) & PassingUnder(x, y))	A large brown dog is jumping over a red hurdle	exists x. exists y. (LargeBrownDog(x) & Red(y) & Hurdle(y) & JumpsOver(x, y))	n	False	False
3271	A brown and white dog is jumping over a red, yellow and white hurdle	exists x.exists y. (BrownAndWhiteDog(x) & RedYellowAndWhiteHurdle(y) & JumpsOver(x, y))	A large brown cat is jumping over a red hurdle	exists x. exists y. (LargeBrownCat(x) & Red(y) & Hurdle(y) & JumpsOver(x, y))	n	False	False
3272	A brown and white dog is jumping over a red, yellow and white hurdle	exists x.exists y. (BrownAndWhiteDog(x) & RedYellowAndWhiteHurdle(y) & JumpsOver(x, y))	A large brown dog is jumping over a red hurdle	exists x. exists y. (LargeBrownDog(x) & Red(y) & Hurdle(y) & JumpsOver(x, y))	n	False	False
3273	A yellow dog is drinking water from the faucet	exists x. (Dog(x) & Yellow(x) & DrinkingWaterFromFaucet(x))	A yellow dog is not drinking water from the faucet	exists x. (Yellow(x) & Dog(x) & not DrinkingWaterFromFaucet(x))	c	False	False
3274	The yellow dog is drinking water from a bottle	exists x. (Yellow(x) & Dog(x) & DrinkingWaterFromBottle(x))	A yellow dog is not drinking water from the faucet	exists x. (Yellow(x) & Dog(x) & not DrinkingWaterFromFaucet(x))	n	False	False
3275	The yellow dog is drinking water from a container	exists x.exists y. (Yellow(x) & Dog(x) & Container(y) & DrinksWaterFrom(x, y))	A yellow dog is drinking water from the faucet	exists x. (Dog(x) & Yellow(x) & DrinkingWaterFromFaucet(x))	n	False	False
3276	A yellow dog is drinking water from the faucet	exists x. (Dog(x) & Yellow(x) & DrinkingWaterFromFaucet(x))	The yellow dog is drinking water from a bottle	exists x. (Yellow(x) & Dog(x) & DrinkingWaterFromBottle(x))	c	False	False
3277	Adults and children standing and playing in front of steps near a wooded area	exists x.exists y.exists z. (Adult(x) & Child(y) & Step(z) & Wooded(w) & Area(w) & Near(z, w) & (Standing(x, y, z) & Playing(x, y, z)))	Adults and children standing and playing in front of a stair near a wooded area	exists x. exists y. exists z. (Adult(x) & Child(y) & Stair(z) & NearWoodedArea(z) & (StandingInFrontOf(x, y, z) & PlayingInFrontOf(x, y, z)))	e	False	False
3278	Adults and children are standing and playing in front of steps near a desert area	exists x. exists y. exists z. (Adult(x) & Child(y) & Step(z) & NearDesertArea(z) & (StandingInFrontOf(x, z) & PlayingInFrontOf(y, z)))	Adults and children standing and playing in front of steps near a wooded area	exists x.exists y.exists z. (Adult(x) & Child(y) & Step(z) & Wooded(w) & Area(w) & Near(z, w) & (Standing(x, y, z) & Playing(x, y, z)))	n	False	False
3279	The adults and children are being grouped near an outdoor seating arrangement	exists x.exists y.exists z. (Adult(x) & Child(y) & OutdoorSeatingArrangement(z) & GroupedNear(x, y, z))	The adults and children are being gathered near an outdoor seating arrangement	exists x. exists y. (Adult(x) & Child(y) & GatheredNearOutdoorSeatingArrangement(x, y))	e	False	False
3280	Adults and children standing and playing in front of steps near a wooded area	exists x.exists y.exists z. (Adult(x) & Child(y) & Step(z) & Wooded(w) & Area(w) & Near(z, w) & (Standing(x, y, z) & Playing(x, y, z)))	The adults and children are being grouped near an outdoor seating arrangement	exists x.exists y.exists z. (Adult(x) & Child(y) & OutdoorSeatingArrangement(z) & GroupedNear(x, y, z))	n	False	False
3281	The adults and children are not gathered near an outdoor seating arrangement	exists x. (Adult(x) | Child(x) & not GatheredNearOutdoorSeatingArrangement(x))	Adults and children standing and playing in front of steps near a wooded area	exists x.exists y.exists z. (Adult(x) & Child(y) & Step(z) & Wooded(w) & Area(w) & Near(z, w) & (Standing(x, y, z) & Playing(x, y, z)))	n	False	False
3282	The adults and children are being gathered near an outdoor seating arrangement	exists x. exists y. (Adult(x) & Child(y) & GatheredNearOutdoorSeatingArrangement(x, y))	Adults and children standing and playing in front of a stair near a wooded area	exists x. exists y. exists z. (Adult(x) & Child(y) & Stair(z) & NearWoodedArea(z) & (StandingInFrontOf(x, y, z) & PlayingInFrontOf(x, y, z)))	n	False	False
3283	A bride with a white dress is looking down	exists x. (Bride(x) & WearsWhiteDress(x) & Looks(x) & Down(x))	A bride with a white veil is looking down	exists x. (Bride(x) & WearsWhiteVeil(x) & Looks(x) & Down(x))	n	False	False
3284	A bride with a black veil is looking down	exists x. (Bride(x) & WearsBlackVeil(x) & Looks(x) & Down(x))	A bride with a white veil is looking down	exists x. (Bride(x) & WearsWhiteVeil(x) & Looks(x) & Down(x))	n	False	False
3285	A woman is looking down and is wearing a wedding dress	exists x. (Woman(x) & Looking(x) & Down(x) & WearingWeddingDress(x))	A woman is looking down and is wearing a wedding veil	exists x. (Woman(x) & Looking(x) & Down(x) & WearingWeddingVeil(x))	e	False	False
3286	A bride with a black veil is looking down	exists x. (Bride(x) & WearsBlackVeil(x) & Looks(x) & Down(x))	A woman is looking down and is wearing a wedding veil	exists x. (Woman(x) & Looking(x) & Down(x) & WearingWeddingVeil(x))	e	False	False
3287	A girl has black and orange patches on the cheeks	exists x. (Girl(x) & HasBlackPatchesOnCheeks(x) & HasOrangePatchesOnCheeks(x))	A girl has colored patches on the cheeks	exists x. (Girl(x) & HasColoredPatchesOnCheeks(x))	e	False	False
3288	There is no girl with black and orange patches on the cheeks	not exists x. (Girl(x) & BlackPatchesOnCheeks(x) & OrangePatchesOnCheeks(x))	A girl has black and orange patches on the cheeks	exists x. (Girl(x) & HasBlackPatchesOnCheeks(x) & HasOrangePatchesOnCheeks(x))	c	False	False
3289	There is no girl with black and orange patches on the cheeks	not exists x. (Girl(x) & BlackPatchesOnCheeks(x) & OrangePatchesOnCheeks(x))	A girl is standing in a group and is wearing a black shirt and pink beads	exists x. (Girl(x) & StandingInGroup(x) & WearingBlackShirt(x) & WearingPinkBeads(x))	n	False	False
3290	A girl has black and orange patches on the cheeks	exists x. (Girl(x) & HasBlackPatchesOnCheeks(x) & HasOrangePatchesOnCheeks(x))	A girl is standing alone and wears a black shirt and pink beads	exists x. (Girl(x) & Standing(x) & Alone(x) & WearsBlackShirt(x) & WearsPinkBeads(x))	n	False	False
3291	A girl is standing in a group and is wearing a black shirt and pink beads	exists x. (Girl(x) & StandingInGroup(x) & WearingBlackShirt(x) & WearingPinkBeads(x))	A girl has black and orange patches on the cheeks	exists x. (Girl(x) & HasBlackPatchesOnCheeks(x) & HasOrangePatchesOnCheeks(x))	n	False	False
3292	Two large dogs are frolicking in a grassy field	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Frolicking(x, y) & GrassyField(x, y))	Two large dogs are frolicking in a field	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Frolicking(x, y) & In(x, field) & In(y, field))	e	False	False
3293	Two dogs are running through high grass	exists x. exists y. (Dog(x) & Dog(y) & RunningThroughHighGrass(x) & RunningThroughHighGrass(y))	Two animals are running through high grass	exists x. exists y. (Animal(x) & Animal(y) & RunningThroughHighGrass(x) & RunningThroughHighGrass(y))	e	True	False
3294	Two large dogs are frolicking in a field	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Frolicking(x, y) & In(x, field) & In(y, field))	Two dogs are running through high grass	exists x. exists y. (Dog(x) & Dog(y) & RunningThroughHighGrass(x) & RunningThroughHighGrass(y))	n	False	False
3295	Two dogs are running through high grass	exists x. exists y. (Dog(x) & Dog(y) & RunningThroughHighGrass(x) & RunningThroughHighGrass(y))	Two large dogs are frolicking in a grassy field	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Frolicking(x, y) & GrassyField(x, y))	n	False	False
3296	A white dog is running across a rocky landscape	exists x.exists y. (White(x) & Dog(x) & Rocky(y) & Landscape(y) & RunsAcross(x, y))	A black dog is running across a rocky landscape	exists x.exists y. (Black(x) & Dog(x) & Rocky(y) & Landscape(y) & RunsAcross(x, y))	n	False	False
3297	A black dog is walking along rocky terrain	exists x. (Black(x) & Dog(x) & WalksAlongRockyTerrain(x))	A black dog is moving along rocky terrain	exists x. (Black(x) & Dog(x) & MovingAlongRockyTerrain(x))	e	False	False
3298	A black dog is running across a rocky landscape	exists x.exists y. (Black(x) & Dog(x) & Rocky(y) & Landscape(y) & RunsAcross(x, y))	A black dog is moving along rocky terrain	exists x. (Black(x) & Dog(x) & MovingAlongRockyTerrain(x))	e	False	False
3299	A black dog is walking along rocky terrain	exists x. (Black(x) & Dog(x) & WalksAlongRockyTerrain(x))	A white dog is running across a rocky landscape	exists x.exists y. (White(x) & Dog(x) & Rocky(y) & Landscape(y) & RunsAcross(x, y))	n	False	False
3300	Some young dirt bikers are getting a dirt bike up a sandy hill	exists x.exists y.exists z. (YoungDirtBiker(x) & Dirt(y) & Bike(y) & Sandy(z) & Hill(z) & GetsUp(x, y, z))	Some young bikers are getting a dirt bike up a sandy hill	exists x. (Young(x) & Biker(x) & Dirt(x) & Bike(x) & exists y. (Sandy(y) & Hill(y) & RidingUp(x, y)))	e	False	False
3301	Some young dirt bikers are getting a dirt bike up a sandy hill	exists x.exists y.exists z. (YoungDirtBiker(x) & Dirt(y) & Bike(y) & Sandy(z) & Hill(z) & GetsUp(x, y, z))	Some old dirt bikers are getting a dirt bike up a sandy hill	exists x.exists y.exists z. (OldDirtBiker(x) & Dirt(y) & Bike(y) & Sandy(z) & Hill(z) & GetsUp(x, y, z))	n	False	False
3302	A young man is pushing a motocross bike up a dirt hill	exists x.exists y.exists z. (Young(x) & Man(x) & Motocross(y) & Bike(y) & Dirt(z) & Hill(z) & PushingUp(x, y, z))	Some young bikers are getting a dirt bike up a sandy hill	exists x. (Young(x) & Biker(x) & Dirt(x) & Bike(x) & exists y. (Sandy(y) & Hill(y) & RidingUp(x, y)))	n	False	False
3303	A young man is pushing a motocross bike up a dirt hill	exists x.exists y.exists z. (Young(x) & Man(x) & Motocross(y) & Bike(y) & Dirt(z) & Hill(z) & PushingUp(x, y, z))	Some old dirt bikers are getting a dirt bike up a sandy hill	exists x.exists y.exists z. (OldDirtBiker(x) & Dirt(y) & Bike(y) & Sandy(z) & Hill(z) & GetsUp(x, y, z))	n	False	False
3304	Some young dirt bikers are getting a dirt bike up a sandy hill	exists x.exists y.exists z. (YoungDirtBiker(x) & Dirt(y) & Bike(y) & Sandy(z) & Hill(z) & GetsUp(x, y, z))	A young man is pushing a motocross bike down a dirt hill	exists x.exists y.exists z. (Young(x) & Man(x) & Motocross(y) & Bike(y) & Dirt(z) & Hill(z) & Pushing(x, y, z))	n	False	False
3305	A young man and a woman are riding bikes on the boardwalk near the ocean	exists x. exists y. (Young(x) & Man(x) & Woman(y) & RidingBikes(x, y) & OnBoardwalk(x, y) & NearOcean(x, y))	A middle aged man and woman are riding bikes down a road beside the water	exists x.exists y.exists z. (MiddleAgedMan(x) & MiddleAgedWoman(y) & Bike(z) & Riding(x, y, z, DownRoadBesideWater))	n	False	False
3306	Pedestrians and cars are moving through a traffic jam in a big city	exists x.exists y.exists z. (Pedestrian(x) & Car(y) & Big(z) & City(z) & MovingThroughTrafficJam(x, y, z))	Pedestrians and cars are moving through a traffic jam in the big city	exists x.exists y.exists z. (Pedestrian(x) & Car(y) & Big(z) & City(z) & MovingThroughTrafficJam(x, y, z))	e	True	False
3307	Some people and vehicles are on a crowded street	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Vehicle(x) & Vehicle(y) & Vehicle(z) & Crowded(x) & Street(x) & CrowdedStreet(y) & CrowdedStreet(z))	Pedestrians and cars are moving through a traffic jam in the big city	exists x.exists y.exists z. (Pedestrian(x) & Car(y) & Big(z) & City(z) & MovingThroughTrafficJam(x, y, z))	e	False	False
3308	Pedestrians and cars are moving through a traffic jam in a small city	exists x.exists y.exists z. (Pedestrian(x) & Car(y) & Small(z) & City(z) & MovingThroughTrafficJam(x, y, z))	Some people and vehicles are on a crowded street	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Vehicle(x) & Vehicle(y) & Vehicle(z) & Crowded(x) & Street(x) & CrowdedStreet(y) & CrowdedStreet(z))	n	False	False
3309	Some people and vehicles are on a almost empty street	exists x.exists y. (Person(x) & Vehicle(y) & OnStreet(x, y) & Almost(y) & Empty(y))	Pedestrians and cars are moving through a traffic jam in a big city	exists x.exists y.exists z. (Pedestrian(x) & Car(y) & Big(z) & City(z) & MovingThroughTrafficJam(x, y, z))	n	False	False
3310	Two brown and white dogs are fighting on a grassy area in front of a tree	exists x. exists y. exists z. (Dog(x) & Dog(y) & Grassy(z) & Area(z) & Brown(x) & White(y) & FightingOn(x, y, z))	Two brown and white dogs are fighting on a grassy area behind a tree	exists x. exists y. exists z. (Dog(x) & Dog(y) & Grassy(z) & Area(z) & Behind(z) & Tree(z) & Brown(x) & White(y) & Fighting(x, y, z))	n	False	False
3311	Two dogs are playing inside	exists x. exists y. (Dog(x) & Dog(y) & Playing(x) & Inside(x) & PlayingInside(y))	Two dogs are playing outside	exists x. exists y. (Dog(x) & Dog(y) & Playing(x) & Outside(x) & PlayingOutside(y))	n	False	False
3312	Two dogs are playing inside	exists x. exists y. (Dog(x) & Dog(y) & Playing(x) & Inside(x) & PlayingInside(y))	Two brown and white dogs are fighting on a grassy area in front of a tree	exists x. exists y. exists z. (Dog(x) & Dog(y) & Grassy(z) & Area(z) & Brown(x) & White(y) & FightingOn(x, y, z))	n	False	False
3313	Two brown and white dogs are fighting on a grassy area in front of a plant	exists x. exists y. exists z. (Dog(x) & Dog(y) & Grassy(z) & Area(z) & Brown(x) & White(y) & FightingOn(x, y, z))	Two dogs are playing outside	exists x. exists y. (Dog(x) & Dog(y) & Playing(x) & Outside(x) & PlayingOutside(y))	n	False	False
3314	A soccer player is sitting on the field and is drinking water	exists x. (Soccer(x) & Player(x) & (SittingOnField(x) & Drinking(x) & Water(x)))	A soccer player is sitting on the field and is drinking beer	exists x. (Soccer(x) & Player(x) & SittingOnField(x) & Drinking(x) & Beer(x))	n	False	False
3315	A man is sitting on the grass and drinking from a water bottle	exists x. (Man(x) & SittingOnGrass(x) & DrinkingWaterBottle(x))	A man is sitting on the lawn and drinking from a water bottle	exists x. (Man(x) & SittingOnLawn(x) & DrinkingWaterBottle(x))	e	False	False
3316	A man is sitting on the grass and drinking from a water bottle	exists x. (Man(x) & SittingOnGrass(x) & DrinkingWaterBottle(x))	A woman is sitting on the grass and is drinking from a water bottle	exists x. (Woman(x) & SittingOnGrass(x) & DrinkingFromWaterBottle(x))	n	False	False
3317	A soccer player is sitting on the field and is drinking water	exists x. (Soccer(x) & Player(x) & (SittingOnField(x) & Drinking(x) & Water(x)))	A woman is sitting on the grass and is drinking from a water bottle	exists x. (Woman(x) & SittingOnGrass(x) & DrinkingFromWaterBottle(x))	n	False	False
3318	A soccer player is sitting on the field and is drinking water	exists x. (Soccer(x) & Player(x) & (SittingOnField(x) & Drinking(x) & Water(x)))	A man is sitting on the grass and drinking from a water bottle	exists x. (Man(x) & SittingOnGrass(x) & DrinkingWaterBottle(x))	n	False	False
3319	A dog is running on the sea shore	exists x. (Dog(x) & RunningOnSeaShore(x))	A dog is running on the beach	exists x. (Dog(x) & RunningOnBeach(x))	e	False	False
3320	The dog is running through the dry sand	exists x. exists y. (Dog(x) & Dry(y) & Sand(y) & RunsThrough(x, y))	A dog is running on the beach	exists x. (Dog(x) & RunningOnBeach(x))	n	False	False
3321	The dog is running through the wet sand	exists x. (Dog(x) & Running(x) & Through(x, WetSand))	There is no dog running on the beach	exists x. (Dog(x) & exists y. (Beach(y) & RunningOn(x, y)))	n	False	False
3322	A chubby faced boy is wearing sunglasses	exists x. (ChubbyFacedBoy(x) & Wearing(x) & Sunglasses(x))	A chubby faced boy is wearing dark glasses	exists x. (ChubbyFacedBoy(x) & WearsDarkGlasses(x))	e	False	False
3323	A chubby faced boy is wearing sunglasses	exists x. (ChubbyFacedBoy(x) & Wearing(x) & Sunglasses(x))	A girl is wearing sunglasses	exists x. (Girl(x) & Wearing(x) & Sunglasses(x))	n	False	False
3324	A chubby faced boy is wearing sunglasses	exists x. (ChubbyFacedBoy(x) & Wearing(x) & Sunglasses(x))	A boy is wearing sunglasses	exists x. (Boy(x) & Wearing(x) & Sunglasses(x))	e	False	False
3325	Kids are being dressed in costumes and playing a game	exists x. (Kid(x) & (DressedInCostume(x) & Playing(x) & Game(x)))	A young boy with painted face is standing next to some other children	exists x.exists y.exists z. (Young(x) & Boy(x) & Painted(x) & Face(x) & Child(y) & Child(z) & StandingNextTo(x, y, z))	n	False	False
3326	A young girl with painted face is standing next to some other children	exists x.exists y. (Young(x) & Girl(x) & Painted(x) & Face(x) & Child(y) & StandingNextTo(x, y))	Kids are not dressed in costumes and playing a game	exists x. (Kid(x) & not DressedInCostume(x) & not Playing(x) & Game(x))	n	False	False
3327	Dogs are racing on a track	exists x. exists y. (Dog(x) & Track(y) & RacesOn(x, y))	Dogs are running on a track	exists x. exists y. (Dog(x) & Track(y) & RunsOn(x, y))	e	False	False
3328	Dogs are racing on a track	exists x. exists y. (Dog(x) & Track(y) & RacesOn(x, y))	There is no dog racing on a track	exists x. (Dog(x) & Racing(x) & On(x) & Track(x))	c	False	False
3329	A horse is not racing	exists x. (Horse(x) & not Racing(x))	Dogs are racing on a track	exists x. exists y. (Dog(x) & Track(y) & RacesOn(x, y))	n	False	False
3330	A horse is racing	exists x. (Horse(x) & Racing(x))	There is no dog racing on a track	exists x. (Dog(x) & Racing(x) & On(x) & Track(x))	n	False	False
3331	Two bmx bikers are jumping dirt ramps in front of the water	exists x. exists y. (Bmx(x) & Biker(x) & BmxBiker(y) & JumpingDirtRamp(x) & JumpingDirtRamp(y) & InFrontOfWater(x) & InFrontOfWater(y))	Two bmx bikers are jumping dirt ramps in front of a body of water	exists x. exists y. exists z. (Bmx(x) & Biker(x) & BmxBiker(y) & Dirt(z) & Ramp(z) & Jumping(x, z) & Jumping(y, z))	e	False	False
3332	Some bikers are doing acrobatics on a track near water and a skyline	exists x.exists y.exists z. (Biker(x) & Track(y) & Water(z) & Acrobatics(x, y, z))	Some bikers are getting airborne on a track near water and a skyline	exists x. (Biker(x) & Airborne(x) & On(x) & Track(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	e	False	False
3333	Some bikers are getting airborne on a track near water and a skyline	exists x. (Biker(x) & Airborne(x) & On(x) & Track(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	Some bikers are not getting airborne on a track near water and a skyline	exists x. (Biker(x) & not Airborne(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	c	False	False
3334	Two bmx bikers are jumping dirt ramps in front of a body of water	exists x. exists y. exists z. (Bmx(x) & Biker(x) & BmxBiker(y) & Dirt(z) & Ramp(z) & Jumping(x, z) & Jumping(y, z))	Some bikers are doing acrobatics on a track near water and a skyline	exists x.exists y.exists z. (Biker(x) & Track(y) & Water(z) & Acrobatics(x, y, z))	n	False	False
3335	Two bmx bikers are jumping dirt ramps in front of a body of water	exists x. exists y. exists z. (Bmx(x) & Biker(x) & BmxBiker(y) & Dirt(z) & Ramp(z) & Jumping(x, z) & Jumping(y, z))	Some bikers are not getting airborne on a track near water and a skyline	exists x. (Biker(x) & not Airborne(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	n	False	False
3336	Two bmx bikers are jumping dirt ramps in front of the water	exists x. exists y. (Bmx(x) & Biker(x) & BmxBiker(y) & JumpingDirtRamp(x) & JumpingDirtRamp(y) & InFrontOfWater(x) & InFrontOfWater(y))	Some bikers are getting airborne on a track near water and a skyline	exists x. (Biker(x) & Airborne(x) & On(x) & Track(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	e	False	False
3337	Two bmx bikers are jumping dirt ramps in front of a body of water	exists x. exists y. exists z. (Bmx(x) & Biker(x) & BmxBiker(y) & Dirt(z) & Ramp(z) & Jumping(x, z) & Jumping(y, z))	Some bikers are getting airborne on a track near water and a skyline	exists x. (Biker(x) & Airborne(x) & On(x) & Track(x) & Near(x) & Water(x) & Near(x) & Skyline(x))	n	False	False
3338	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	A man is doing a trick on a bike	exists x. exists y. (Man(x) & Bike(y) & Trick(z) & Doing(x, z, y))	n	False	False
3339	A man is doing a skateboard trick on an outdoor park porch	exists x. exists y. exists z. (Man(x) & Skateboard(y) & Trick(y) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A man is doing a skateboard trick on a park porch	exists x. exists y. exists z. (Man(x) & Skateboard(y) & Trick(y) & Park(z) & Porch(z) & DoingOn(x, y, z))	e	False	False
3340	A man is doing a skateboard trick on a park porch	exists x. exists y. exists z. (Man(x) & Skateboard(y) & Trick(y) & Park(z) & Porch(z) & DoingOn(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	e	False	False
3341	A woman is doing a skateboard trick on an outdoor park porch	exists x. exists y. exists z. (Woman(x) & Skateboard(y) & Trick(y) & OutdoorParkPorch(z) & Doing(x, y, z))	A man is doing a trick on a skateboard	exists x. exists y. (Man(x) & Skateboard(y) & DoingTrickOn(x, y))	n	False	False
3342	A man is doing a skateboard trick on an outdoor park porch	exists x. exists y. exists z. (Man(x) & Skateboard(y) & Trick(y) & OutdoorParkPorch(z) & DoingOn(x, y, z))	A person is doing a trick on a skateboard	exists x. exists y. (Person(x) & Skateboard(y) & DoingTrickOn(x, y))	e	False	False
3343	A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle	exists x. (Man(x) & Full(x) & Gear(x) & (Wears(x) & Helmet(x) & HasSponsorLogos(x) & RidesRedSportMotorcycle(x)))	A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle	exists x.exists y.exists z. (Racer(x) & Full(x) & Gear(x) & Helmet(y) & Sponsor(y) & Logos(y) & RedSportMotorcycle(z) & WearsWithSponsors(x, y, z))	e	False	False
